ID,Date,Description,Amount
34213,15/12/5,Test69,-38.00
34214,15/6/17,Test66,248.00
34215,15/8/15,Test19,-918.99
34216,15/1/10,Test38,65.00
34217,15/11/25,Test40,706.00
34218,15/3/22,Test23,-996.00
34219,15/3/31,Test81,621.00
34220,15/12/18,Test67,123.99
34221,15/12/17,Test87,-672.00
34222,15/8/22,Test91,-193.00
34223,15/8/7,Test66,-189.99
34224,15/1/23,Test29,211.00
34225,15/4/16,Test44,-503.00
34226,15/5/21,Test6,-609.00
34227,15/1/15,Test31,190.00
34228,15/3/25,Test34,-153.00
34229,15/10/30,Test53,518.99
34230,15/5/18,Test55,-136.00
34231,15/12/9,Test20,946.00
34232,15/12/29,Test17,-546.99
34233,15/4/31,Test98,457.99
34234,15/6/13,Test87,398.00
34235,15/3/17,Test84,392.00
34236,15/11/20,Test21,-514.00
34237,15/12/15,Test25,-528.99
34238,15/8/4,Test43,229.00
34239,15/8/14,Test24,435.99
34240,15/10/28,Test95,313.00
34241,15/12/9,Test11,516.00
34242,15/12/19,Test30,362.00
34243,15/8/23,Test60,-531.99
34244,15/8/18,Test36,833.00
34245,15/9/31,Test16,-671.00
34246,15/12/21,Test56,-480.99
34247,15/1/14,Test28,771.00
34248,15/11/26,Test65,474.00
34249,15/10/2,Test21,95.00
34250,15/4/25,Test77,-836.00
34251,15/12/15,Test14,-964.99
34252,15/2/30,Test33,-335.00
34253,15/6/5,Test65,-757.00
34254,15/6/21,Test31,897.99
34255,15/5/4,Test18,-846.00
34256,15/5/20,Test29,875.99
34257,15/2/20,Test11,997.00
34258,15/2/28,Test20,-166.00
34259,15/1/6,Test96,-855.00
34260,15/3/18,Test37,726.00
34261,15/2/4,Test86,941.00
34262,15/10/15,Test28,-591.00
34263,15/4/18,Test56,646.00
34264,15/5/5,Test45,-71.00
34265,15/4/12,Test76,-986.00
34266,15/1/19,Test20,-31.00
34267,15/2/17,Test61,-223.00
34268,15/8/1,Test46,-580.00
34269,15/2/13,Test95,-207.99
34270,15/2/16,Test39,839.00
34271,15/10/25,Test82,-685.00
34272,15/10/27,Test20,837.99
34273,15/11/21,Test75,-335.00
34274,15/6/14,Test12,-656.00
34275,15/5/26,Test18,-81.00
34276,15/7/4,Test15,140.00
34277,15/9/25,Test30,-914.00
34278,15/11/3,Test69,-632.00
34279,15/2/30,Test64,254.00
34280,15/10/19,Test62,-692.00
34281,15/8/21,Test49,-177.00
34282,15/5/1,Test66,901.00
34283,15/7/10,Test57,577.00
34284,15/6/19,Test66,235.00
34285,15/2/8,Test69,-464.00
34286,15/11/8,Test72,672.00
34287,15/10/24,Test33,537.00
34288,15/5/3,Test76,370.00
34289,15/5/23,Test38,-30.00
34290,15/3/11,Test88,317.99
34291,15/4/6,Test14,951.00
34292,15/1/28,Test1,671.00
34293,15/9/3,Test96,898.00
34294,15/6/19,Test69,-301.00
34295,15/1/7,Test82,605.00
34296,15/10/26,Test72,660.00
34297,15/1/29,Test32,-46.00
34298,15/2/9,Test74,-773.00
34299,15/7/27,Test70,-678.99
34300,15/8/24,Test87,764.00
34301,15/4/29,Test70,-371.00
34302,15/7/27,Test86,903.00
34303,15/12/16,Test25,-714.00
34304,15/9/23,Test50,-624.99
34305,15/3/14,Test34,-99.00
34306,15/11/7,Test68,210.99
34307,15/10/20,Test36,261.00
34308,15/2/21,Test48,-328.00
34309,15/4/6,Test79,224.99
34310,15/11/16,Test62,-663.00
34311,15/2/27,Test75,654.00
34312,15/6/7,Test65,-980.00
34313,15/4/21,Test94,-525.00
34314,15/1/11,Test6,-512.00
34315,15/11/27,Test6,811.00
34316,15/11/19,Test100,-795.00
34317,15/2/10,Test17,-21.00
34318,15/10/5,Test7,-668.99
34319,15/1/31,Test1,-390.99
34320,15/11/30,Test83,586.99
34321,15/7/19,Test31,28.00
34322,15/9/17,Test30,-59.99
34323,15/11/23,Test72,99.00
34324,15/4/10,Test85,92.00
34325,15/3/21,Test52,-12.00
34326,15/4/22,Test14,-137.00
34327,15/6/3,Test95,314.00
34328,15/2/19,Test36,-205.00
34329,15/6/13,Test49,-993.00
34330,15/1/11,Test72,-123.00
34331,15/1/13,Test89,220.99
34332,15/1/28,Test38,-363.00
34333,15/2/3,Test94,-41.00
34334,15/3/18,Test78,776.99
34335,15/6/6,Test9,-876.00
34336,15/3/14,Test63,-981.00
34337,15/7/31,Test11,824.00
34338,15/8/17,Test71,-588.99
34339,15/9/19,Test54,313.00
34340,15/12/24,Test21,-657.99
34341,15/4/3,Test30,134.00
34342,15/4/14,Test70,-287.00
34343,15/6/13,Test7,403.00
34344,15/12/16,Test36,-542.00
34345,15/2/25,Test62,-258.00
34346,15/8/11,Test68,-13.00
34347,15/8/15,Test60,-394.99
34348,15/2/11,Test30,224.00
34349,15/6/10,Test29,278.00
34350,15/4/26,Test93,55.99
34351,15/7/17,Test96,-32.99
34352,15/3/8,Test88,-832.99
34353,15/12/22,Test78,-746.00
34354,15/7/9,Test59,48.00
34355,15/6/12,Test53,-946.00
34356,15/12/27,Test60,-556.00
34357,15/5/20,Test66,76.00
34358,15/8/16,Test3,-485.00
34359,15/10/1,Test48,-805.99
34360,15/11/5,Test60,-391.00
34361,15/10/22,Test13,-103.00
34362,15/7/23,Test21,-594.99
34363,15/11/25,Test2,551.00
34364,15/7/13,Test100,129.00
34365,15/2/6,Test7,-566.00
34366,15/8/22,Test45,-970.00
34367,15/7/29,Test34,494.00
34368,15/4/7,Test89,-860.00
34369,15/5/14,Test49,-920.00
34370,15/12/24,Test2,-712.00
34371,15/1/11,Test84,-68.00
34372,15/4/20,Test69,301.00
34373,15/6/10,Test28,-603.00
34374,15/8/18,Test99,-672.99
34375,15/12/8,Test35,-104.00
34376,15/7/10,Test8,-507.00
34377,15/4/2,Test84,-345.99
34378,15/7/13,Test87,-775.99
34379,15/1/21,Test68,188.99
34380,15/5/28,Test52,261.00
34381,15/9/23,Test59,-959.00
34382,15/3/22,Test5,768.99
34383,15/1/9,Test41,797.00
34384,15/9/18,Test60,689.00
34385,15/8/23,Test93,364.00
34386,15/9/2,Test86,-659.00
34387,15/12/27,Test45,-443.99
34388,15/4/22,Test82,-470.00
34389,15/9/21,Test74,-803.00
34390,15/7/16,Test27,30.00
34391,15/6/4,Test100,-933.00
34392,15/6/6,Test78,-258.00
34393,15/10/17,Test66,-739.00
34394,15/4/13,Test91,720.00
34395,15/2/29,Test50,818.00
34396,15/10/21,Test44,-373.99
34397,15/6/25,Test31,655.00
34398,15/12/18,Test59,-155.00
34399,15/10/23,Test1,588.00
34400,15/3/1,Test59,-100.99
34401,15/11/23,Test80,103.00
34402,15/10/27,Test72,-42.99
34403,15/5/24,Test82,-573.00
34404,15/10/30,Test90,713.00
34405,15/6/4,Test93,790.99
34406,15/8/3,Test43,-361.99
34407,15/1/31,Test25,644.00
34408,15/2/25,Test95,605.00
34409,15/7/12,Test59,-464.00
34410,15/5/17,Test67,-667.00
34411,15/3/22,Test83,42.99
34412,15/2/14,Test73,901.00
34413,15/5/23,Test18,420.99
34414,15/9/26,Test67,-600.00
34415,15/7/9,Test76,-395.00
34416,15/5/20,Test48,837.99
34417,15/2/12,Test58,-434.00
34418,15/7/28,Test20,591.00
34419,15/2/6,Test1,-442.00
34420,15/8/30,Test26,-607.00
34421,15/7/4,Test57,-536.00
34422,15/12/2,Test50,-724.00
34423,15/12/1,Test6,-141.00
34424,15/12/6,Test71,729.00
34425,15/5/14,Test86,454.00
34426,15/2/7,Test20,49.00
34427,15/7/26,Test71,-877.99
34428,15/7/16,Test8,-381.00
34429,15/4/21,Test58,-201.00
34430,15/10/22,Test93,-663.99
34431,15/8/10,Test32,316.00
34432,15/12/10,Test47,-753.00
34433,15/6/20,Test35,-123.00
34434,15/9/6,Test21,-634.00
34435,15/9/15,Test79,-937.00
34436,15/9/18,Test16,-425.00
34437,15/2/1,Test86,-945.00
34438,15/1/15,Test83,-691.00
34439,15/11/28,Test76,812.00
34440,15/2/8,Test31,576.00
34441,15/3/4,Test75,472.00
34442,15/6/14,Test5,-592.00
34443,15/7/24,Test12,-67.00
34444,15/6/14,Test1,793.99
34445,15/8/27,Test91,-318.00
34446,15/11/14,Test62,-188.00
34447,15/3/12,Test33,756.99
34448,15/9/20,Test59,-709.00
34449,15/1/20,Test79,-703.00
34450,15/3/10,Test15,-30.00
34451,15/7/28,Test51,-591.00
34452,15/7/25,Test28,-660.99
34453,15/5/2,Test61,758.00
34454,15/6/26,Test65,-102.00
34455,15/1/29,Test12,-907.00
34456,15/1/2,Test3,382.00
34457,15/1/24,Test25,-138.00
34458,15/11/9,Test86,-82.00
34459,15/12/25,Test64,-550.99
34460,15/2/11,Test80,-425.00
34461,15/7/14,Test26,445.00
34462,15/12/31,Test28,-301.00
34463,15/10/24,Test45,173.00
34464,15/9/20,Test9,902.00
34465,15/11/24,Test30,-110.00
34466,15/6/3,Test97,379.00
34467,15/3/14,Test86,520.00
34468,15/6/13,Test56,496.00
34469,15/5/10,Test21,506.00
34470,15/4/7,Test22,-687.00
34471,15/4/31,Test59,889.00
34472,15/6/29,Test5,-994.00
34473,15/5/23,Test46,-464.00
34474,15/5/14,Test53,783.00
34475,15/10/11,Test97,-120.99
34476,15/9/29,Test9,-897.00
34477,15/12/13,Test56,-179.00
34478,15/6/4,Test18,-918.00
34479,15/5/10,Test68,12.00
34480,15/11/1,Test19,830.00
34481,15/7/25,Test24,515.99
34482,15/2/16,Test27,-253.00
34483,15/7/24,Test37,-184.00
34484,15/7/27,Test10,-108.00
34485,15/6/20,Test8,87.00
34486,15/9/1,Test3,-18.00
34487,15/8/13,Test18,-798.99
34488,15/8/23,Test38,-794.00
34489,15/4/5,Test19,147.99
34490,15/11/21,Test99,-771.00
34491,15/9/23,Test15,-321.00
34492,15/1/20,Test62,237.99
34493,15/1/3,Test70,-786.00
34494,15/8/7,Test6,-533.00
34495,15/6/19,Test59,156.00
34496,15/4/13,Test55,841.99
34497,15/12/17,Test94,-435.00
34498,15/8/29,Test21,-440.00
34499,15/9/28,Test34,308.00
34500,15/10/15,Test8,665.99
34501,15/5/29,Test92,678.00
34502,15/11/23,Test65,-27.00
34503,15/7/16,Test7,-384.00
34504,15/10/8,Test33,837.00
34505,15/2/27,Test86,-14.99
34506,15/12/30,Test77,-50.00
34507,15/6/4,Test85,-441.00
34508,15/10/13,Test33,-950.00
34509,15/4/12,Test46,63.00
34510,15/7/11,Test87,627.00
34511,15/6/17,Test56,498.00
34512,15/7/14,Test36,-655.00
34513,15/6/28,Test26,867.99
34514,15/11/8,Test62,-905.00
34515,15/12/2,Test81,744.00
34516,15/3/3,Test52,-564.00
34517,15/5/5,Test57,-712.00
34518,15/6/14,Test37,-603.00
34519,15/5/22,Test46,33.00
34520,15/7/11,Test51,1000.00
34521,15/9/26,Test77,-221.00
34522,15/4/21,Test90,-8.99
34523,15/11/24,Test13,175.00
34524,15/10/23,Test58,-506.99
34525,15/10/2,Test26,-104.00
34526,15/11/29,Test20,-426.00
34527,15/9/1,Test15,-94.00
34528,15/7/5,Test1,-572.00
34529,15/10/19,Test29,104.00
34530,15/6/11,Test55,160.99
34531,15/5/18,Test64,-313.00
34532,15/3/5,Test92,-476.00
34533,15/10/12,Test30,-739.00
34534,15/6/5,Test24,590.00
34535,15/7/13,Test8,-710.99
34536,15/4/21,Test55,486.00
34537,15/3/13,Test66,894.99
34538,15/5/14,Test82,-217.00
34539,15/6/20,Test93,956.00
34540,15/5/16,Test64,962.00
34541,15/1/9,Test10,77.99
34542,15/5/21,Test49,-768.00
34543,15/11/23,Test41,-232.00
34544,15/12/18,Test95,-525.00
34545,15/8/31,Test58,-610.00
34546,15/4/3,Test45,-478.00
34547,15/2/16,Test22,-377.00
34548,15/10/4,Test9,984.00
34549,15/7/10,Test83,172.00
34550,15/4/1,Test13,-810.00
34551,15/3/16,Test87,936.00
34552,15/9/23,Test33,925.00
34553,15/9/19,Test13,-933.99
34554,15/10/23,Test18,919.00
34555,15/4/7,Test75,257.00
34556,15/2/12,Test79,-859.00
34557,15/9/26,Test59,653.99
34558,15/3/15,Test74,629.00
34559,15/2/19,Test92,-506.00
34560,15/8/14,Test38,992.00
34561,15/8/28,Test35,594.00
34562,15/3/23,Test93,267.00
34563,15/7/15,Test35,10.99
34564,15/1/14,Test73,-290.00
34565,15/3/11,Test95,394.00
34566,15/5/29,Test80,352.00
34567,15/2/16,Test82,424.00
34568,15/9/7,Test26,875.99
34569,15/1/6,Test14,762.00
34570,15/3/23,Test84,13.00
34571,15/10/4,Test87,-430.99
34572,15/3/31,Test46,-200.00
34573,15/2/12,Test4,717.00
34574,15/10/17,Test21,10.00
34575,15/12/15,Test43,935.00
34576,15/8/23,Test92,-92.00
34577,15/3/21,Test92,492.99
34578,15/1/29,Test4,116.00
34579,15/3/5,Test54,527.00
34580,15/2/29,Test68,811.00
34581,15/11/11,Test42,602.00
34582,15/10/5,Test11,370.99
34583,15/11/3,Test62,-335.00
34584,15/11/24,Test88,159.00
34585,15/7/10,Test55,-201.00
34586,15/3/29,Test20,-35.99
34587,15/10/5,Test50,678.00
34588,15/6/11,Test51,253.00
34589,15/5/20,Test87,360.99
34590,15/6/14,Test76,-86.00
34591,15/9/28,Test29,-875.99
34592,15/11/21,Test47,-336.00
34593,15/3/27,Test23,-831.00
34594,15/1/27,Test78,-408.00
34595,15/7/13,Test96,-945.00
34596,15/8/13,Test11,396.00
34597,15/12/30,Test11,-491.00
34598,15/11/31,Test81,-775.00
34599,15/11/4,Test4,261.00
34600,15/5/21,Test25,-13.00
34601,15/11/6,Test70,-953.00
34602,15/7/7,Test4,959.00
34603,15/6/1,Test66,331.00
34604,15/4/14,Test64,732.99
34605,15/10/29,Test14,-505.99
34606,15/7/8,Test97,783.00
34607,15/12/30,Test1,320.00
34608,15/6/6,Test1,-424.00
34609,15/1/21,Test71,899.00
34610,15/12/23,Test89,-955.00
34611,15/9/2,Test98,200.00
34612,15/4/16,Test79,43.00
34613,15/4/20,Test65,667.00
34614,15/9/31,Test21,17.00
34615,15/2/11,Test24,-134.99
34616,15/8/18,Test83,121.00
34617,15/10/1,Test67,167.00
34618,15/4/10,Test83,-434.00
34619,15/9/14,Test48,750.00
34620,15/6/4,Test61,729.00
34621,15/7/24,Test21,948.00
34622,15/2/26,Test91,-239.00
34623,15/11/3,Test61,841.99
34624,15/2/5,Test62,750.00
34625,15/2/25,Test86,-837.00
34626,15/9/1,Test72,-28.00
34627,15/1/14,Test52,6.00
34628,15/11/19,Test12,894.00
34629,15/6/9,Test64,755.00
34630,15/10/25,Test54,614.99
34631,15/10/22,Test88,200.00
34632,15/1/20,Test15,-218.00
34633,15/4/1,Test26,102.99
34634,15/11/3,Test3,133.00
34635,15/8/16,Test77,-916.00
34636,15/1/20,Test96,882.00
34637,15/12/25,Test71,-831.99
34638,15/6/21,Test81,-250.99
34639,15/4/12,Test86,-223.00
34640,15/4/2,Test83,561.99
34641,15/7/13,Test30,-494.00
34642,15/4/11,Test16,393.00
34643,15/6/6,Test70,784.00
34644,15/9/21,Test11,0.00
34645,15/8/29,Test99,-706.99
34646,15/1/16,Test51,362.00
34647,15/7/30,Test98,945.00
34648,15/4/20,Test40,-999.00
34649,15/12/28,Test49,-440.00
34650,15/10/13,Test56,996.99
34651,15/10/11,Test67,317.00
34652,15/12/17,Test47,-230.00
34653,15/8/19,Test21,-555.00
34654,15/3/7,Test6,350.00
34655,15/5/26,Test72,-773.00
34656,15/5/31,Test38,-181.99
34657,15/2/9,Test42,800.00
34658,15/6/24,Test71,-951.00
34659,15/8/16,Test63,-25.00
34660,15/6/8,Test77,-402.00
34661,15/10/20,Test39,695.99
34662,15/11/21,Test3,883.99
34663,15/6/1,Test77,-74.99
34664,15/5/24,Test58,717.00
34665,15/7/8,Test73,266.00
34666,15/6/10,Test86,909.00
34667,15/3/23,Test52,-393.99
34668,15/7/7,Test4,-574.00
34669,15/4/7,Test67,-414.00
34670,15/11/13,Test96,453.00
34671,15/6/29,Test79,-667.00
34672,15/7/9,Test26,-90.00
34673,15/7/8,Test80,-531.99
34674,15/8/4,Test19,-376.99
34675,15/1/31,Test85,244.00
34676,15/6/24,Test18,351.00
34677,15/3/13,Test77,405.99
34678,15/7/14,Test9,333.00
34679,15/2/2,Test66,615.00
34680,15/12/11,Test66,820.00
34681,15/2/6,Test25,-268.00
34682,15/4/20,Test69,-368.00
34683,15/12/28,Test46,917.99
34684,15/2/14,Test100,-167.99
34685,15/4/7,Test72,316.00
34686,15/6/16,Test5,-955.00
34687,15/3/9,Test25,553.00
34688,15/10/19,Test91,854.00
34689,15/6/29,Test44,-863.99
34690,15/5/1,Test66,-878.00
34691,15/3/19,Test48,749.00
34692,15/4/8,Test87,209.00
34693,15/1/2,Test76,-715.00
34694,15/5/11,Test94,79.00
34695,15/3/6,Test1,-995.00
34696,15/10/8,Test80,668.00
34697,15/7/28,Test58,953.00
34698,15/4/20,Test48,844.00
34699,15/1/26,Test49,-394.00
34700,15/12/14,Test33,854.00
34701,15/7/20,Test77,-98.00
34702,15/1/18,Test70,859.00
34703,15/12/18,Test41,198.00
34704,15/7/5,Test27,-500.00
34705,15/9/24,Test73,-531.00
34706,15/11/22,Test77,-88.00
34707,15/7/19,Test63,-777.00
34708,15/9/16,Test48,-879.00
34709,15/9/28,Test58,65.00
34710,15/4/23,Test41,-335.00
34711,15/9/6,Test29,-907.00
34712,15/12/28,Test20,-735.00
34713,15/10/20,Test35,-875.00
34714,15/10/23,Test4,605.00
34715,15/12/4,Test29,-218.00
34716,15/3/13,Test27,-435.00
34717,15/2/22,Test35,42.00
34718,15/9/12,Test50,497.00
34719,15/8/17,Test28,-340.99
34720,15/12/20,Test78,-406.99
34721,15/11/22,Test20,-64.00
34722,15/12/16,Test84,-153.00
34723,15/2/10,Test49,204.00
34724,15/7/4,Test66,248.00
34725,15/7/13,Test94,751.00
34726,15/9/3,Test10,136.00
34727,15/12/5,Test90,534.99
34728,15/11/20,Test27,321.99
34729,15/6/26,Test33,-324.00
34730,15/10/1,Test21,549.99
34731,15/1/20,Test17,31.00
34732,15/12/16,Test44,133.00
34733,15/2/28,Test53,-765.99
34734,15/2/10,Test79,-473.00
34735,15/3/21,Test48,827.99
34736,15/10/28,Test57,-397.00
34737,15/12/2,Test87,550.00
34738,15/7/7,Test7,-452.00
34739,15/1/20,Test72,-518.00
34740,15/2/10,Test94,5.99
34741,15/8/5,Test31,-789.00
34742,15/8/14,Test98,-758.99
34743,15/12/17,Test69,735.00
34744,15/7/21,Test96,-890.00
34745,15/2/25,Test48,-743.99
34746,15/5/4,Test39,-636.00
34747,15/5/23,Test15,-446.00
34748,15/11/29,Test21,-86.00
34749,15/10/28,Test35,740.00
34750,15/4/8,Test19,-183.00
34751,15/11/27,Test6,437.00
34752,15/3/30,Test70,566.00
34753,15/9/1,Test81,593.99
34754,15/3/3,Test9,-22.00
34755,15/7/5,Test74,641.00
34756,15/2/25,Test18,247.00
34757,15/6/14,Test87,208.00
34758,15/11/29,Test35,949.00
34759,15/3/1,Test2,701.00
34760,15/12/31,Test65,-984.99
34761,15/10/2,Test30,5.00
34762,15/12/18,Test18,-887.00
34763,15/12/26,Test26,144.00
34764,15/9/11,Test57,-253.00
34765,15/5/31,Test1,-619.00
34766,15/1/20,Test77,29.00
34767,15/3/27,Test90,735.00
34768,15/8/17,Test26,738.99
34769,15/7/18,Test68,816.00
34770,15/1/10,Test37,59.00
34771,15/6/10,Test71,-546.00
34772,15/12/28,Test1,23.00
34773,15/5/4,Test77,-213.00
34774,15/9/2,Test30,-737.00
34775,15/7/22,Test41,-89.00
34776,15/4/3,Test9,-803.00
34777,15/12/6,Test100,862.00
34778,15/2/25,Test54,216.00
34779,15/3/24,Test96,900.00
34780,15/5/10,Test16,96.00
34781,15/9/10,Test97,783.00
34782,15/11/23,Test36,-267.00
34783,15/12/22,Test34,304.00
34784,15/2/25,Test71,442.00
34785,15/4/15,Test26,154.00
34786,15/4/15,Test53,515.99
34787,15/8/18,Test84,-466.00
34788,15/2/12,Test39,-123.00
34789,15/11/25,Test63,25.00
34790,15/8/24,Test100,-12.00
34791,15/7/3,Test39,-107.00
34792,15/10/16,Test12,375.00
34793,15/9/9,Test13,366.00
34794,15/11/22,Test96,213.00
34795,15/12/19,Test2,-479.00
34796,15/6/15,Test18,773.00
34797,15/3/1,Test42,-236.00
34798,15/12/24,Test20,-134.00
34799,15/11/10,Test20,-672.00
34800,15/10/29,Test5,724.00
34801,15/11/19,Test60,-590.00
34802,15/9/8,Test67,852.99
34803,15/6/14,Test88,460.00
34804,15/5/28,Test40,-297.00
34805,15/10/12,Test74,164.00
34806,15/6/26,Test33,592.00
34807,15/5/10,Test3,884.00
34808,15/5/21,Test77,985.00
34809,15/10/25,Test35,502.00
34810,15/1/28,Test49,821.00
34811,15/12/21,Test86,-569.00
34812,15/5/7,Test84,199.00
34813,15/7/31,Test43,19.00
34814,15/5/31,Test43,-755.00
34815,15/11/31,Test83,853.00
34816,15/3/23,Test49,179.00
34817,15/2/2,Test74,-271.00
34818,15/12/19,Test10,-453.00
34819,15/10/15,Test74,440.99
34820,15/5/6,Test37,-515.00
34821,15/11/25,Test23,-960.00
34822,15/12/2,Test33,116.99
34823,15/3/19,Test63,652.00
34824,15/12/1,Test98,-518.00
34825,15/10/31,Test23,357.00
34826,15/7/25,Test54,-265.00
34827,15/8/31,Test23,-759.00
34828,15/12/30,Test46,677.00
34829,15/11/9,Test60,477.00
34830,15/2/12,Test4,-782.99
34831,15/8/4,Test10,612.00
34832,15/10/2,Test30,12.00
34833,15/7/2,Test43,-280.00
34834,15/11/31,Test9,142.00
34835,15/5/21,Test86,-6.00
34836,15/12/8,Test4,-614.00
34837,15/10/23,Test46,958.00
34838,15/12/16,Test50,-369.00
34839,15/3/27,Test18,228.00
34840,15/1/17,Test5,893.99
34841,15/7/11,Test76,-201.99
34842,15/6/24,Test6,939.00
34843,15/2/17,Test61,537.99
34844,15/3/18,Test46,-868.00
34845,15/4/19,Test60,874.00
34846,15/11/8,Test11,627.00
34847,15/10/23,Test58,-616.00
34848,15/8/17,Test72,81.00
34849,15/12/6,Test4,187.99
34850,15/3/21,Test34,-827.99
34851,15/7/4,Test34,785.00
34852,15/8/27,Test77,1000.99
34853,15/5/28,Test15,-462.00
34854,15/9/29,Test33,-650.00
34855,15/4/9,Test73,-966.99
34856,15/10/29,Test30,253.99
34857,15/2/19,Test44,-477.00
34858,15/1/27,Test17,-762.00
34859,15/12/23,Test16,400.99
34860,15/10/26,Test1,-178.00
34861,15/11/25,Test86,596.00
34862,15/4/27,Test45,-371.99
34863,15/8/19,Test41,-493.00
34864,15/12/22,Test21,330.99
34865,15/6/27,Test6,-86.99
34866,15/12/28,Test43,566.00
34867,15/2/23,Test58,475.00
34868,15/11/29,Test8,-387.00
34869,15/5/2,Test76,96.99
34870,15/9/26,Test81,-688.00
34871,15/1/30,Test54,440.00
34872,15/1/25,Test5,673.00
34873,15/11/26,Test71,162.00
34874,15/3/24,Test93,-941.00
34875,15/6/21,Test36,437.99
34876,15/4/16,Test61,-833.00
34877,15/1/18,Test98,297.00
34878,15/8/6,Test38,-225.00
34879,15/4/1,Test97,-186.00
34880,15/3/7,Test16,-284.00
34881,15/5/31,Test94,-66.00
34882,15/9/5,Test4,-794.99
34883,15/4/1,Test100,660.00
34884,15/9/10,Test97,-157.99
34885,15/7/30,Test67,-773.00
34886,15/12/21,Test73,806.00
34887,15/8/18,Test87,-778.00
34888,15/10/15,Test11,473.00
34889,15/5/12,Test51,-440.00
34890,15/12/28,Test42,80.00
34891,15/6/26,Test67,419.00
34892,15/7/7,Test19,-271.00
34893,15/9/18,Test35,-515.00
34894,15/10/5,Test77,-317.00
34895,15/9/31,Test59,504.99
34896,15/10/31,Test46,-258.00
34897,15/5/1,Test45,-265.00
34898,15/3/27,Test69,-33.00
34899,15/9/3,Test41,523.00
34900,15/1/28,Test67,-894.00
34901,15/12/19,Test26,163.00
34902,15/5/20,Test72,310.99
34903,15/8/5,Test98,353.00
34904,15/4/18,Test39,375.00
34905,15/9/14,Test92,89.00
34906,15/4/1,Test29,746.00
34907,15/12/21,Test57,-482.99
34908,15/12/18,Test10,410.00
34909,15/7/19,Test73,-21.99
34910,15/1/24,Test44,394.99
34911,15/7/15,Test55,71.00
34912,15/12/6,Test43,751.00
34913,15/6/27,Test86,-635.00
34914,15/2/7,Test100,204.99
34915,15/5/10,Test65,614.00
34916,15/7/18,Test21,899.00
34917,15/3/25,Test94,-345.00
34918,15/7/31,Test85,-39.00
34919,15/8/10,Test87,-509.00
34920,15/5/19,Test29,506.99
34921,15/8/19,Test59,909.00
34922,15/5/4,Test82,-625.00
34923,15/4/16,Test68,-900.00
34924,15/4/19,Test10,760.99
34925,15/7/22,Test67,-101.00
34926,15/9/12,Test2,247.00
34927,15/9/12,Test73,-299.99
34928,15/12/28,Test67,890.00
34929,15/5/25,Test84,-553.00
34930,15/4/22,Test32,816.00
34931,15/9/23,Test62,-227.00
34932,15/6/11,Test35,75.00
34933,15/6/6,Test9,831.00
34934,15/8/4,Test20,21.00
34935,15/12/12,Test13,-717.99
34936,15/9/21,Test85,721.00
34937,15/8/25,Test30,265.00
34938,15/12/28,Test76,34.00
34939,15/6/21,Test54,-726.00
34940,15/11/15,Test49,626.00
34941,15/8/10,Test71,151.00
34942,15/8/27,Test13,966.00
34943,15/5/27,Test20,-291.99
34944,15/4/27,Test15,-327.00
34945,15/7/29,Test97,-589.00
34946,15/5/28,Test58,-951.00
34947,15/3/30,Test42,753.00
34948,15/5/22,Test100,352.00
34949,15/6/9,Test54,-890.00
34950,15/5/10,Test64,872.00
34951,15/12/9,Test50,-206.00
34952,15/12/14,Test70,-208.00
34953,15/10/28,Test86,324.00
34954,15/12/4,Test96,-345.00
34955,15/8/3,Test99,900.00
34956,15/7/8,Test82,533.99
34957,15/1/25,Test64,-433.00
34958,15/10/3,Test11,-834.00
34959,15/11/15,Test2,-944.00
34960,15/10/30,Test79,259.00
34961,15/1/30,Test1,894.99
34962,15/8/24,Test16,971.00
34963,15/11/9,Test53,543.00
34964,15/9/5,Test80,-979.00
34965,15/4/26,Test97,181.00
34966,15/2/9,Test34,-405.99
34967,15/3/4,Test55,360.00
34968,15/7/29,Test4,-684.00
34969,15/3/2,Test20,-956.00
34970,15/6/28,Test23,-138.00
34971,15/9/1,Test57,823.99
34972,15/12/26,Test64,-220.00
34973,15/1/18,Test17,972.00
34974,15/7/8,Test35,297.00
34975,15/7/18,Test59,867.00
34976,15/8/19,Test70,-459.00
34977,15/4/14,Test5,-558.00
34978,15/3/20,Test67,6.99
34979,15/3/10,Test68,-449.99
34980,15/5/9,Test94,-540.99
34981,15/9/29,Test45,350.99
34982,15/7/9,Test44,-69.00
34983,15/3/26,Test44,760.00
34984,15/4/29,Test71,-170.00
34985,15/3/11,Test12,-269.00
34986,15/7/15,Test18,570.00
34987,15/7/31,Test34,-63.00
34988,15/8/14,Test57,-579.00
34989,15/3/11,Test80,462.00
34990,15/4/9,Test71,381.00
34991,15/3/6,Test84,-376.00
34992,15/12/8,Test39,766.00
34993,15/12/11,Test63,231.00
34994,15/7/25,Test45,863.00
34995,15/9/29,Test1,-31.00
34996,15/5/18,Test42,229.00
34997,15/2/7,Test100,-723.00
34998,15/3/14,Test37,619.00
34999,15/7/12,Test55,860.00
35000,15/11/19,Test45,529.99
35001,15/6/27,Test51,-523.99
35002,15/7/25,Test1,839.99
35003,15/5/30,Test75,952.00
35004,15/12/26,Test29,331.00
35005,15/4/14,Test15,179.99
35006,15/5/16,Test58,-906.00
35007,15/2/18,Test10,717.00
35008,15/2/13,Test13,680.00
35009,15/4/28,Test59,-131.00
35010,15/5/10,Test56,889.99
35011,15/5/6,Test21,909.00
