ID,Date,Description,Amount
16788,15/9/25,Test2,682.00
16789,15/1/13,Test37,-794.00
16790,15/10/1,Test23,-267.00
16791,15/2/14,Test100,-721.00
16792,15/1/25,Test67,855.00
16793,15/2/16,Test76,-191.00
16794,15/10/24,Test58,606.00
16795,15/3/27,Test83,-562.00
16796,15/9/7,Test84,939.00
16797,15/7/7,Test87,170.00
16798,15/9/18,Test55,179.00
16799,15/10/15,Test66,451.00
16800,15/3/14,Test57,-830.99
16801,15/6/31,Test93,-161.00
16802,15/12/19,Test85,-291.00
16803,15/6/6,Test93,-16.99
16804,15/9/14,Test45,-782.99
16805,15/4/28,Test17,-582.99
16806,15/4/16,Test44,950.00
16807,15/12/15,Test47,903.00
16808,15/10/8,Test16,-449.00
16809,15/4/30,Test45,-906.99
16810,15/12/24,Test6,57.99
16811,15/12/6,Test78,4.99
16812,15/1/12,Test77,-206.99
16813,15/2/31,Test12,443.99
16814,15/3/14,Test69,797.99
16815,15/7/19,Test79,122.00
16816,15/11/16,Test52,-533.00
16817,15/5/4,Test3,-541.00
16818,15/6/8,Test92,-796.00
16819,15/2/26,Test26,-795.00
16820,15/1/17,Test85,367.00
16821,15/7/23,Test51,-152.00
16822,15/1/4,Test52,-798.00
16823,15/10/26,Test39,892.00
16824,15/4/1,Test97,349.00
16825,15/6/20,Test22,670.00
16826,15/10/6,Test85,-44.00
16827,15/6/4,Test31,961.00
16828,15/12/25,Test73,-836.99
16829,15/11/15,Test60,-866.00
16830,15/9/4,Test36,152.00
16831,15/5/9,Test55,-574.00
16832,15/2/27,Test24,238.00
16833,15/3/4,Test6,63.00
16834,15/7/29,Test85,249.00
16835,15/3/1,Test53,-549.99
16836,15/1/7,Test88,750.00
16837,15/11/4,Test8,597.99
16838,15/4/2,Test16,-634.00
16839,15/7/16,Test17,-619.00
16840,15/3/13,Test48,178.99
16841,15/3/6,Test53,-544.00
16842,15/1/23,Test78,262.00
16843,15/9/5,Test4,202.99
16844,15/3/29,Test18,288.00
16845,15/5/6,Test74,-900.00
16846,15/10/12,Test89,-748.00
16847,15/11/11,Test61,626.00
16848,15/7/4,Test35,23.00
16849,15/4/22,Test79,831.00
16850,15/11/6,Test10,319.00
16851,15/8/7,Test93,621.00
16852,15/2/14,Test75,-114.00
16853,15/3/13,Test69,844.00
16854,15/3/18,Test3,-943.99
16855,15/2/12,Test61,18.99
16856,15/11/20,Test87,-157.00
16857,15/4/14,Test95,-192.00
16858,15/10/27,Test44,778.99
16859,15/3/21,Test91,-595.00
16860,15/6/1,Test67,985.00
16861,15/11/16,Test41,895.00
16862,15/10/30,Test5,-898.99
16863,15/5/23,Test26,758.00
16864,15/4/29,Test21,-786.00
16865,15/6/19,Test97,-691.00
16866,15/1/23,Test89,230.00
16867,15/8/27,Test69,-139.00
16868,15/11/8,Test100,-213.99
16869,15/12/26,Test29,-188.00
16870,15/9/2,Test11,717.00
16871,15/7/30,Test29,-102.00
16872,15/1/23,Test53,-148.00
16873,15/4/23,Test92,489.00
16874,15/7/21,Test1,-476.99
16875,15/1/6,Test48,-384.00
16876,15/7/31,Test81,-913.00
16877,15/4/24,Test44,-745.00
16878,15/10/22,Test32,-750.00
16879,15/8/4,Test97,582.00
16880,15/6/18,Test61,-381.00
16881,15/4/1,Test77,-160.00
16882,15/7/21,Test68,360.00
16883,15/3/28,Test91,488.00
16884,15/1/14,Test46,764.99
16885,15/6/13,Test68,-151.00
16886,15/9/5,Test97,594.00
16887,15/4/28,Test24,-537.00
16888,15/3/11,Test79,571.99
16889,15/5/21,Test29,-543.00
16890,15/2/31,Test32,-918.00
16891,15/11/16,Test92,392.99
16892,15/11/2,Test84,-980.00
16893,15/4/2,Test62,-610.00
16894,15/11/15,Test34,865.00
16895,15/2/4,Test29,424.99
16896,15/10/18,Test11,834.00
16897,15/4/19,Test84,452.00
16898,15/4/16,Test32,-121.00
16899,15/8/9,Test96,-487.00
16900,15/2/12,Test8,-795.99
16901,15/6/10,Test21,-907.00
16902,15/7/22,Test10,-155.00
16903,15/7/9,Test39,-926.00
16904,15/4/7,Test1,-541.00
16905,15/11/15,Test50,903.00
16906,15/1/7,Test73,253.00
16907,15/5/24,Test44,128.00
16908,15/10/24,Test79,400.00
16909,15/11/11,Test5,-618.99
16910,15/7/20,Test87,-816.00
16911,15/2/6,Test16,969.00
16912,15/4/17,Test97,-737.00
16913,15/5/31,Test75,737.00
16914,15/7/4,Test64,887.00
16915,15/6/28,Test24,-724.00
16916,15/4/3,Test24,-658.00
16917,15/4/6,Test65,-228.00
16918,15/4/27,Test16,-56.00
16919,15/10/24,Test70,-951.00
16920,15/11/8,Test76,-740.99
16921,15/6/28,Test40,-184.99
16922,15/2/2,Test28,-977.00
16923,15/10/31,Test87,-383.00
16924,15/7/21,Test33,-305.00
16925,15/9/30,Test14,-78.00
16926,15/9/4,Test95,-621.99
16927,15/8/23,Test4,-318.00
16928,15/12/12,Test64,-552.00
16929,15/11/26,Test26,648.00
16930,15/8/10,Test89,93.00
16931,15/11/26,Test81,276.99
16932,15/8/26,Test42,805.00
16933,15/11/14,Test6,-393.00
16934,15/10/9,Test97,12.00
16935,15/10/9,Test15,955.00
16936,15/5/22,Test74,-717.99
16937,15/4/24,Test86,526.00
16938,15/12/17,Test31,550.00
16939,15/2/15,Test72,482.99
16940,15/4/11,Test39,424.00
16941,15/8/22,Test25,610.00
16942,15/2/5,Test15,-621.00
16943,15/4/7,Test16,426.99
16944,15/11/3,Test41,-647.00
16945,15/9/9,Test71,820.00
16946,15/2/22,Test89,804.99
16947,15/3/11,Test80,-129.99
16948,15/2/18,Test55,672.00
16949,15/8/7,Test23,-217.00
16950,15/9/21,Test28,703.00
16951,15/4/24,Test89,701.00
16952,15/9/26,Test71,869.00
16953,15/8/17,Test4,-662.99
16954,15/10/5,Test2,753.99
16955,15/6/8,Test11,-52.00
16956,15/4/29,Test24,-732.00
16957,15/8/28,Test93,624.00
16958,15/4/17,Test75,-834.00
16959,15/2/14,Test77,-326.00
16960,15/2/2,Test2,-335.00
16961,15/6/19,Test90,384.00
16962,15/2/3,Test17,-1.00
16963,15/1/14,Test86,913.99
16964,15/4/25,Test29,60.00
16965,15/12/16,Test56,249.00
16966,15/4/26,Test20,554.00
16967,15/8/1,Test13,255.00
16968,15/9/12,Test75,854.00
16969,15/3/5,Test13,-970.99
16970,15/11/22,Test81,-948.00
16971,15/2/5,Test80,611.00
16972,15/4/5,Test41,910.00
16973,15/3/6,Test8,826.00
16974,15/10/9,Test4,-274.00
16975,15/10/6,Test52,-829.00
16976,15/2/7,Test40,642.00
16977,15/3/7,Test29,0.00
16978,15/10/4,Test75,346.00
16979,15/2/30,Test61,-574.00
16980,15/11/6,Test20,-176.00
16981,15/11/23,Test20,-265.99
16982,15/5/23,Test1,-266.00
16983,15/6/10,Test79,-112.99
16984,15/4/27,Test37,-749.99
16985,15/8/28,Test94,580.99
16986,15/2/16,Test100,-746.00
16987,15/1/18,Test35,-486.99
16988,15/6/21,Test69,-566.00
16989,15/4/30,Test39,-349.00
16990,15/4/12,Test96,628.99
16991,15/5/20,Test45,550.00
16992,15/4/29,Test72,487.00
16993,15/1/31,Test86,-186.00
16994,15/2/4,Test21,-839.00
16995,15/3/23,Test97,764.99
16996,15/7/9,Test71,-711.99
16997,15/2/7,Test76,-119.00
16998,15/9/18,Test86,377.00
16999,15/3/26,Test30,-485.00
17000,15/5/10,Test75,329.00
17001,15/11/17,Test98,116.00
17002,15/10/19,Test22,-811.00
17003,15/5/31,Test11,-1000.00
17004,15/12/30,Test73,514.00
17005,15/7/24,Test73,-163.00
17006,15/8/13,Test10,772.00
17007,15/5/17,Test11,588.00
17008,15/9/1,Test56,-203.00
17009,15/2/19,Test3,373.00
17010,15/6/1,Test92,361.00
17011,15/2/26,Test47,373.00
17012,15/2/26,Test50,-698.00
17013,15/5/2,Test95,768.00
17014,15/9/9,Test83,431.99
17015,15/1/30,Test83,-941.00
17016,15/9/28,Test38,-755.00
17017,15/8/16,Test98,976.00
17018,15/7/29,Test72,540.00
17019,15/9/30,Test21,544.00
17020,15/6/8,Test79,-727.00
17021,15/5/31,Test71,-605.00
17022,15/6/28,Test25,-639.00
17023,15/7/28,Test72,121.00
17024,15/9/3,Test56,-515.99
17025,15/7/14,Test45,-373.00
17026,15/3/23,Test69,-200.00
17027,15/4/2,Test26,749.00
17028,15/11/13,Test28,-398.00
17029,15/8/23,Test72,-538.00
17030,15/7/5,Test7,361.00
17031,15/3/12,Test67,533.00
17032,15/4/17,Test86,-487.00
17033,15/4/8,Test34,491.00
17034,15/2/26,Test23,-118.99
17035,15/10/26,Test13,102.00
17036,15/2/30,Test17,567.00
17037,15/2/13,Test43,-18.00
17038,15/3/9,Test94,886.00
17039,15/8/28,Test48,-340.00
17040,15/8/27,Test6,-770.99
17041,15/7/30,Test50,708.00
17042,15/8/25,Test23,-106.99
17043,15/2/21,Test9,29.99
17044,15/3/16,Test40,-589.00
17045,15/12/26,Test22,153.00
17046,15/6/5,Test7,204.00
17047,15/4/11,Test13,937.00
17048,15/12/13,Test24,318.99
17049,15/4/12,Test28,-135.99
17050,15/7/19,Test61,-732.00
17051,15/6/6,Test48,-869.00
17052,15/1/26,Test45,-616.00
17053,15/4/21,Test39,604.99
17054,15/5/23,Test48,-996.00
17055,15/2/9,Test4,-764.99
17056,15/7/28,Test68,417.00
17057,15/7/19,Test6,473.00
17058,15/2/30,Test89,589.00
17059,15/9/7,Test48,-548.00
17060,15/9/21,Test10,-696.00
17061,15/4/28,Test64,-379.00
17062,15/4/4,Test83,345.00
17063,15/10/11,Test93,686.00
17064,15/1/23,Test81,-38.00
17065,15/8/4,Test48,-130.00
17066,15/1/20,Test46,-342.00
17067,15/11/13,Test75,-753.00
17068,15/12/29,Test73,377.00
17069,15/11/25,Test27,724.00
17070,15/4/8,Test54,521.00
17071,15/7/17,Test13,601.00
17072,15/8/11,Test56,444.00
17073,15/12/29,Test73,-480.00
17074,15/5/2,Test77,-721.99
17075,15/11/27,Test46,-716.00
17076,15/10/1,Test41,227.99
17077,15/6/31,Test27,-751.00
17078,15/10/22,Test88,-708.00
17079,15/2/20,Test90,285.00
17080,15/12/29,Test49,-201.00
17081,15/4/19,Test27,907.00
17082,15/9/27,Test40,-182.00
17083,15/3/26,Test94,971.00
17084,15/2/18,Test43,-25.00
17085,15/10/12,Test43,-285.00
17086,15/7/27,Test34,-215.00
17087,15/4/2,Test70,929.99
17088,15/10/11,Test68,825.00
17089,15/1/28,Test20,-847.00
17090,15/3/5,Test3,-434.99
17091,15/12/9,Test77,-666.00
17092,15/1/20,Test28,185.00
17093,15/1/25,Test5,-929.00
17094,15/1/27,Test16,-313.00
17095,15/11/27,Test48,234.99
17096,15/1/24,Test65,-181.00
17097,15/7/18,Test50,-959.00
17098,15/2/9,Test52,-768.00
17099,15/9/22,Test23,495.00
17100,15/10/21,Test90,-468.00
17101,15/6/27,Test49,-364.99
17102,15/10/14,Test77,550.99
17103,15/9/13,Test27,-570.00
17104,15/12/10,Test78,-527.00
17105,15/11/19,Test32,983.00
17106,15/4/4,Test5,-818.00
17107,15/6/14,Test73,757.99
17108,15/11/17,Test89,115.00
17109,15/2/31,Test85,-797.00
17110,15/11/19,Test74,-590.99
17111,15/9/7,Test100,184.00
17112,15/5/9,Test6,-96.99
17113,15/3/15,Test41,150.00
17114,15/7/21,Test81,436.00
17115,15/12/8,Test57,-483.00
17116,15/4/9,Test22,-79.00
17117,15/11/30,Test26,49.99
17118,15/3/13,Test61,-605.99
17119,15/5/13,Test27,-372.99
17120,15/6/5,Test39,326.00
17121,15/5/24,Test94,-405.99
17122,15/5/11,Test90,-311.00
17123,15/3/26,Test40,-709.00
17124,15/3/14,Test18,-176.00
17125,15/2/14,Test56,651.00
17126,15/12/4,Test30,-693.00
17127,15/9/24,Test37,615.99
17128,15/3/14,Test39,-657.00
17129,15/6/6,Test97,-690.00
17130,15/2/7,Test53,801.00
17131,15/7/15,Test3,1.00
17132,15/4/7,Test68,965.00
17133,15/1/30,Test22,240.00
17134,15/2/18,Test90,-884.00
17135,15/7/1,Test89,-239.00
17136,15/8/4,Test57,-725.00
17137,15/11/19,Test81,761.99
17138,15/2/19,Test4,291.00
17139,15/1/28,Test26,319.00
17140,15/4/4,Test7,-422.00
17141,15/6/19,Test8,-326.00
17142,15/10/10,Test17,-275.99
17143,15/6/22,Test94,133.99
17144,15/5/16,Test51,-304.00
17145,15/9/5,Test10,-405.00
17146,15/5/3,Test27,316.00
17147,15/8/23,Test94,-807.00
17148,15/4/22,Test35,-734.99
17149,15/2/2,Test95,-134.99
17150,15/4/17,Test72,724.00
17151,15/12/24,Test35,-349.00
17152,15/10/31,Test55,-622.00
17153,15/7/11,Test21,-219.00
17154,15/5/28,Test87,-502.00
17155,15/8/25,Test22,-853.00
17156,15/9/7,Test81,-51.00
17157,15/1/2,Test55,723.00
17158,15/7/26,Test2,670.00
17159,15/3/7,Test4,879.00
17160,15/9/1,Test50,-344.99
17161,15/6/15,Test59,548.00
17162,15/3/10,Test70,-808.00
17163,15/8/1,Test74,320.99
17164,15/8/25,Test80,-884.00
17165,15/12/24,Test52,-391.00
17166,15/9/26,Test81,-956.00
17167,15/5/20,Test78,785.00
17168,15/5/25,Test65,852.00
17169,15/10/21,Test74,9.00
17170,15/4/20,Test40,154.00
17171,15/5/18,Test16,-948.00
17172,15/2/12,Test42,-650.99
17173,15/9/24,Test98,572.99
17174,15/2/31,Test14,-393.00
17175,15/11/16,Test24,444.00
17176,15/1/24,Test66,717.00
17177,15/4/5,Test29,-558.00
17178,15/4/14,Test34,113.00
17179,15/10/28,Test3,-157.00
17180,15/3/22,Test66,-384.00
17181,15/10/20,Test96,333.00
17182,15/3/10,Test69,-282.00
17183,15/2/2,Test27,208.00
17184,15/6/18,Test61,996.99
17185,15/12/11,Test25,-689.00
17186,15/8/4,Test83,-210.00
17187,15/9/7,Test79,-12.00
17188,15/4/12,Test89,465.99
17189,15/3/12,Test21,-502.00
17190,15/4/1,Test79,-10.99
17191,15/2/8,Test16,-493.00
17192,15/3/4,Test73,-339.00
17193,15/7/27,Test39,-562.00
17194,15/10/25,Test47,-833.00
17195,15/6/23,Test47,51.99
17196,15/6/11,Test84,-989.00
17197,15/2/14,Test54,-873.99
17198,15/3/3,Test45,946.99
17199,15/3/27,Test66,917.00
17200,15/3/25,Test39,-683.00
17201,15/12/5,Test46,-420.00
17202,15/6/8,Test52,-339.00
17203,15/9/31,Test32,407.99
17204,15/12/24,Test63,701.00
17205,15/10/20,Test63,-69.00
17206,15/8/31,Test83,-376.00
17207,15/4/5,Test94,-620.00
17208,15/3/16,Test86,963.00
17209,15/8/26,Test59,889.00
17210,15/5/28,Test95,-126.00
17211,15/11/24,Test57,808.00
17212,15/9/29,Test42,970.00
17213,15/9/30,Test100,670.00
17214,15/10/13,Test42,-548.00
17215,15/11/29,Test65,152.00
17216,15/9/10,Test55,486.00
17217,15/10/17,Test45,-136.00
17218,15/4/25,Test96,-895.00
17219,15/8/8,Test49,-48.00
17220,15/2/1,Test65,-250.00
17221,15/11/24,Test4,547.99
17222,15/2/21,Test60,-899.00
17223,15/10/3,Test48,468.00
17224,15/5/11,Test98,-191.00
17225,15/7/23,Test51,-135.00
17226,15/4/2,Test72,-467.00
17227,15/8/16,Test77,-998.00
17228,15/1/16,Test95,-696.00
17229,15/6/2,Test51,258.00
17230,15/5/9,Test12,595.00
17231,15/5/21,Test36,855.00
17232,15/9/18,Test65,338.00
17233,15/5/17,Test24,-470.00
17234,15/4/8,Test22,-35.00
17235,15/4/5,Test80,-926.00
17236,15/11/12,Test40,801.00
17237,15/2/15,Test23,811.00
17238,15/11/22,Test64,975.00
17239,15/11/22,Test88,947.99
17240,15/5/27,Test82,950.00
17241,15/10/24,Test36,-581.00
17242,15/7/21,Test63,-481.00
17243,15/11/10,Test23,-130.00
17244,15/2/21,Test5,908.00
17245,15/12/6,Test76,-664.00
17246,15/4/12,Test50,358.00
17247,15/11/26,Test13,845.00
17248,15/10/28,Test7,698.00
17249,15/8/14,Test88,-846.00
17250,15/7/23,Test56,635.00
17251,15/1/21,Test98,-708.99
17252,15/7/19,Test55,896.00
17253,15/3/21,Test16,-681.00
17254,15/3/1,Test84,599.00
17255,15/3/1,Test61,-879.00
17256,15/9/17,Test6,956.99
17257,15/4/23,Test14,-310.00
17258,15/4/7,Test39,-157.00
17259,15/8/1,Test43,184.00
17260,15/2/6,Test34,-683.00
17261,15/11/25,Test57,651.00
17262,15/11/8,Test33,-43.99
17263,15/8/2,Test69,818.00
17264,15/9/19,Test14,618.00
17265,15/3/17,Test54,369.00
17266,15/8/25,Test38,641.00
17267,15/6/19,Test53,-182.00
17268,15/8/27,Test33,-951.00
17269,15/11/17,Test48,-664.00
17270,15/6/22,Test90,826.00
17271,15/3/9,Test31,79.00
17272,15/5/25,Test6,87.00
17273,15/6/1,Test78,231.00
17274,15/10/8,Test84,661.00
17275,15/9/12,Test48,243.00
17276,15/8/5,Test67,-914.00
17277,15/11/23,Test67,620.00
17278,15/4/20,Test82,90.00
17279,15/5/29,Test86,399.00
17280,15/11/8,Test6,-724.99
17281,15/7/2,Test10,292.99
17282,15/5/10,Test37,-378.99
17283,15/10/31,Test48,-20.00
17284,15/2/9,Test74,-531.00
17285,15/11/23,Test12,616.00
17286,15/2/11,Test82,-205.00
17287,15/4/26,Test8,681.00
17288,15/6/27,Test91,-117.00
17289,15/3/14,Test98,-358.99
17290,15/1/7,Test26,721.00
17291,15/4/10,Test91,-549.00
17292,15/5/31,Test63,-936.00
17293,15/5/11,Test15,954.99
17294,15/12/30,Test61,248.00
17295,15/6/7,Test18,664.00
17296,15/11/12,Test92,852.00
17297,15/6/18,Test50,-774.00
17298,15/3/8,Test66,828.00
17299,15/7/6,Test21,-480.99
17300,15/12/3,Test78,-466.00
17301,15/10/30,Test58,-896.00
17302,15/1/25,Test28,-314.99
17303,15/1/23,Test36,-915.99
17304,15/1/11,Test44,-695.00
17305,15/7/7,Test65,-905.00
17306,15/9/9,Test4,967.00
17307,15/6/8,Test2,26.00
17308,15/4/24,Test8,210.00
17309,15/8/18,Test2,946.99
17310,15/11/24,Test69,342.00
17311,15/2/20,Test55,388.00
17312,15/2/11,Test69,619.99
17313,15/10/25,Test21,796.99
17314,15/5/11,Test57,-414.00
17315,15/12/19,Test99,672.00
17316,15/1/13,Test45,-485.99
17317,15/7/23,Test55,680.00
17318,15/7/27,Test36,-584.99
17319,15/9/22,Test12,633.00
17320,15/1/13,Test51,-767.00
17321,15/7/17,Test80,-213.00
17322,15/4/1,Test37,-341.00
17323,15/12/25,Test27,-272.99
17324,15/1/27,Test57,627.00
17325,15/7/24,Test1,430.00
17326,15/5/4,Test68,-683.99
17327,15/2/5,Test69,779.00
17328,15/5/20,Test50,839.00
17329,15/12/11,Test49,384.00
17330,15/9/5,Test88,849.00
17331,15/10/12,Test97,-246.00
17332,15/5/28,Test11,191.99
17333,15/12/3,Test49,-280.99
17334,15/11/22,Test98,-604.00
17335,15/6/19,Test50,241.00
17336,15/2/9,Test97,-919.00
17337,15/1/23,Test55,186.00
17338,15/8/21,Test39,-718.00
17339,15/8/13,Test14,521.00
17340,15/2/11,Test73,236.00
17341,15/12/29,Test41,342.00
17342,15/4/29,Test10,-894.00
17343,15/5/21,Test83,159.00
17344,15/4/1,Test32,316.00
17345,15/8/29,Test7,28.00
17346,15/4/22,Test92,942.99
17347,15/11/27,Test95,581.00
17348,15/5/11,Test94,-396.00
17349,15/3/14,Test18,-288.00
17350,15/7/14,Test31,-21.00
17351,15/8/2,Test55,298.00
17352,15/1/31,Test52,-316.00
17353,15/12/15,Test68,-83.99
17354,15/10/12,Test83,780.00
17355,15/11/17,Test41,-349.00
17356,15/4/29,Test34,-650.00
17357,15/7/27,Test84,-675.00
17358,15/2/16,Test21,573.00
17359,15/4/23,Test18,-444.00
17360,15/9/7,Test73,179.99
17361,15/12/16,Test46,-967.00
17362,15/2/3,Test9,55.00
17363,15/7/2,Test64,623.99
17364,15/1/20,Test76,-75.00
17365,15/10/7,Test64,219.00
17366,15/8/7,Test57,-511.00
17367,15/10/27,Test29,943.00
17368,15/3/2,Test76,-419.00
17369,15/6/1,Test50,-856.00
17370,15/11/1,Test10,584.00
17371,15/12/29,Test89,723.99
17372,15/5/2,Test34,-749.00
17373,15/12/2,Test5,159.99
17374,15/1/17,Test83,-95.00
17375,15/3/5,Test74,584.00
17376,15/9/2,Test53,607.00
17377,15/10/24,Test3,12.00
17378,15/9/11,Test99,-603.00
17379,15/10/17,Test17,-395.00
17380,15/9/14,Test41,575.00
17381,15/5/19,Test69,795.00
17382,15/1/13,Test83,-79.99
17383,15/5/16,Test58,425.00
17384,15/3/9,Test89,-192.00
17385,15/6/24,Test29,-255.00
17386,15/6/7,Test20,-209.99
17387,15/5/26,Test15,326.00
17388,15/1/15,Test45,-855.00
17389,15/11/27,Test59,731.00
17390,15/11/1,Test6,468.00
17391,15/10/7,Test70,405.00
17392,15/4/2,Test65,543.00
17393,15/2/12,Test28,547.00
17394,15/2/13,Test80,740.00
17395,15/2/17,Test37,754.99
17396,15/3/8,Test19,125.99
17397,15/1/12,Test5,-64.00
17398,15/7/12,Test59,-925.99
17399,15/8/19,Test76,-475.00
17400,15/2/19,Test6,-71.99
17401,15/12/9,Test44,-513.00
17402,15/9/3,Test67,620.99
17403,15/4/12,Test75,736.00
17404,15/4/31,Test19,-145.00
17405,15/2/16,Test73,-846.00
17406,15/12/15,Test35,-549.00
17407,15/11/20,Test94,161.99
17408,15/11/2,Test87,-385.00
17409,15/10/23,Test70,85.00
17410,15/7/28,Test40,-1.00
17411,15/1/17,Test13,674.00
17412,15/5/5,Test96,-187.99
17413,15/6/25,Test86,687.00
17414,15/12/21,Test55,460.00
17415,15/7/31,Test39,-940.00
17416,15/1/17,Test90,-642.00
17417,15/10/7,Test30,196.00
17418,15/7/9,Test96,123.00
17419,15/6/27,Test61,-302.00
17420,15/6/4,Test48,-572.00
17421,15/6/23,Test37,867.00
17422,15/8/31,Test24,550.00
17423,15/11/17,Test22,-835.00
17424,15/1/7,Test16,210.00
17425,15/1/23,Test25,-676.00
17426,15/9/4,Test51,9.00
17427,15/11/19,Test91,679.00
17428,15/9/3,Test69,564.00
17429,15/4/1,Test82,745.00
17430,15/4/5,Test5,992.00
17431,15/4/15,Test17,-347.00
17432,15/9/31,Test53,385.00
17433,15/8/12,Test44,-845.99
17434,15/5/16,Test26,746.00
17435,15/7/11,Test65,847.00
17436,15/1/24,Test77,-149.00
17437,15/3/21,Test36,816.00
17438,15/4/12,Test32,312.00
17439,15/10/27,Test9,170.00
17440,15/2/16,Test57,-386.00
17441,15/11/27,Test61,-588.00
17442,15/11/8,Test15,-341.00
17443,15/10/14,Test48,492.99
17444,15/2/10,Test77,-810.00
17445,15/9/2,Test14,969.00
17446,15/2/30,Test75,177.00
17447,15/11/1,Test7,927.99
17448,15/5/12,Test94,-861.99
17449,15/11/17,Test24,788.00
17450,15/9/6,Test89,917.00
17451,15/2/31,Test60,697.00
17452,15/2/8,Test81,818.00
17453,15/5/28,Test3,74.00
17454,15/1/16,Test10,729.00
17455,15/3/28,Test58,-832.00
17456,15/3/23,Test24,-501.00
17457,15/6/7,Test29,-521.00
17458,15/9/1,Test49,850.00
17459,15/8/20,Test20,603.00
17460,15/5/6,Test2,610.00
17461,15/5/22,Test70,-740.00
17462,15/1/8,Test61,-446.00
17463,15/7/26,Test56,624.99
17464,15/8/10,Test8,-336.00
17465,15/7/31,Test17,499.00
17466,15/12/20,Test69,-61.00
17467,15/9/23,Test78,-461.00
17468,15/8/20,Test9,-478.00
17469,15/8/3,Test17,958.00
17470,15/5/11,Test52,-127.00
17471,15/6/11,Test57,300.00
17472,15/10/2,Test46,110.00
17473,15/5/10,Test39,879.00
17474,15/2/31,Test30,146.00
17475,15/2/3,Test16,49.00
17476,15/5/13,Test84,-847.00
17477,15/7/11,Test16,836.00
17478,15/10/2,Test4,413.00
17479,15/1/29,Test65,179.00
17480,15/3/22,Test42,-349.00
17481,15/8/21,Test49,-978.00
17482,15/3/30,Test79,973.00
17483,15/6/27,Test58,283.00
17484,15/5/6,Test38,409.00
17485,15/11/20,Test76,29.99
17486,15/11/8,Test37,-448.00
17487,15/3/25,Test43,254.00
17488,15/11/11,Test1,214.00
17489,15/7/10,Test99,-64.00
17490,15/3/8,Test13,-226.00
17491,15/5/15,Test70,-543.00
17492,15/5/28,Test35,-382.00
17493,15/6/11,Test26,635.00
17494,15/9/4,Test61,-976.00
17495,15/8/28,Test7,859.00
17496,15/8/19,Test38,-698.00
17497,15/1/26,Test15,-386.00
17498,15/11/21,Test98,920.00
17499,15/1/10,Test18,785.00
17500,15/1/26,Test76,-34.99
17501,15/1/12,Test15,-682.00
17502,15/7/7,Test13,-708.00
17503,15/7/3,Test82,386.00
17504,15/4/1,Test13,-948.00
17505,15/12/18,Test60,987.00
17506,15/12/26,Test3,909.00
17507,15/3/3,Test71,296.00
17508,15/5/17,Test73,-935.00
17509,15/11/29,Test40,-82.00
17510,15/1/12,Test78,-805.00
17511,15/5/4,Test68,584.00
17512,15/4/22,Test36,-171.99
17513,15/5/6,Test79,-591.99
17514,15/9/11,Test43,-248.00
17515,15/11/1,Test6,307.00
17516,15/5/3,Test82,-529.99
17517,15/11/8,Test92,912.00
17518,15/10/16,Test9,167.00
17519,15/4/7,Test40,-834.99
17520,15/2/15,Test9,318.00
17521,15/7/15,Test40,869.00
17522,15/11/16,Test37,-913.00
17523,15/1/17,Test7,485.99
17524,15/11/10,Test44,-193.00
17525,15/3/19,Test66,808.00
17526,15/4/24,Test95,818.00
17527,15/4/9,Test82,-345.00
17528,15/3/27,Test99,146.00
17529,15/8/1,Test9,-762.00
17530,15/12/11,Test28,170.99
17531,15/6/2,Test88,437.00
17532,15/1/31,Test8,519.00
17533,15/12/25,Test45,-36.00
17534,15/7/17,Test28,-161.00
17535,15/5/11,Test76,-253.00
17536,15/9/15,Test29,-421.00
17537,15/4/10,Test65,-169.00
17538,15/1/20,Test30,99.00
17539,15/7/11,Test84,-497.00
17540,15/3/24,Test29,-217.00
17541,15/3/3,Test97,346.99
17542,15/5/12,Test25,-423.99
17543,15/7/19,Test83,241.00
17544,15/5/24,Test39,481.00
17545,15/9/2,Test13,-518.00
17546,15/9/20,Test87,970.00
17547,15/9/16,Test46,734.00
17548,15/12/27,Test75,433.00
17549,15/5/5,Test24,227.00
17550,15/7/13,Test28,153.99
17551,15/12/29,Test31,557.00
17552,15/6/26,Test38,-860.99
17553,15/4/7,Test96,-175.00
17554,15/10/21,Test93,192.99
17555,15/12/21,Test87,-633.00
17556,15/10/12,Test4,357.00
17557,15/4/23,Test13,-40.99
17558,15/6/4,Test93,-308.99
17559,15/11/17,Test59,-615.00
17560,15/6/2,Test91,202.00
17561,15/2/27,Test46,-646.99
17562,15/1/4,Test27,262.00
17563,15/2/3,Test3,348.00
17564,15/3/7,Test56,945.99
17565,15/12/12,Test50,-607.00
17566,15/1/6,Test26,39.99
17567,15/6/6,Test88,323.00
17568,15/3/29,Test79,5.00
17569,15/10/19,Test60,-583.00
17570,15/10/20,Test94,457.00
17571,15/10/12,Test38,-626.00
17572,15/4/17,Test22,76.99
17573,15/9/6,Test82,-715.00
17574,15/11/13,Test29,-453.00
17575,15/11/11,Test64,682.00
17576,15/2/30,Test50,-683.00
17577,15/9/14,Test50,54.00
17578,15/11/26,Test1,-460.00
17579,15/4/22,Test33,635.00
17580,15/7/10,Test96,-337.00
17581,15/1/26,Test15,493.00
17582,15/6/22,Test87,941.00
17583,15/6/28,Test21,-558.00
17584,15/1/22,Test58,38.00
17585,15/3/12,Test45,-135.00
17586,15/7/22,Test60,83.00
