ID,Date,Description,Amount
46818,15/10/19,Test79,960.00
46819,15/12/8,Test37,-991.00
46820,15/8/23,Test64,-436.00
46821,15/3/24,Test42,914.00
46822,15/8/17,Test99,-791.99
46823,15/10/11,Test18,-215.00
46824,15/9/25,Test2,926.99
46825,15/9/25,Test81,798.00
46826,15/6/15,Test30,-11.00
46827,15/3/8,Test72,-874.00
46828,15/11/23,Test64,-157.00
46829,15/12/13,Test94,-248.99
46830,15/1/4,Test7,-690.00
46831,15/4/23,Test79,-514.99
46832,15/8/1,Test5,-289.00
46833,15/3/22,Test75,71.00
46834,15/7/6,Test37,888.00
46835,15/8/8,Test57,978.00
46836,15/1/22,Test51,111.99
46837,15/7/5,Test80,971.00
46838,15/7/30,Test62,288.00
46839,15/9/23,Test28,-268.00
46840,15/5/9,Test62,-775.00
46841,15/10/14,Test70,821.00
46842,15/9/24,Test27,-426.00
46843,15/2/17,Test36,-644.00
46844,15/7/5,Test47,-960.99
46845,15/4/30,Test84,501.00
46846,15/9/22,Test65,652.00
46847,15/6/21,Test20,91.00
46848,15/6/22,Test83,-279.00
46849,15/1/6,Test56,245.00
46850,15/2/27,Test46,-234.00
46851,15/6/26,Test46,193.00
46852,15/6/21,Test26,-116.00
46853,15/9/31,Test37,-23.00
46854,15/9/12,Test81,861.00
46855,15/12/3,Test87,19.99
46856,15/9/2,Test67,262.00
46857,15/11/1,Test73,-726.00
46858,15/8/17,Test64,-870.00
46859,15/11/25,Test5,601.00
46860,15/12/11,Test31,451.00
46861,15/2/15,Test74,-424.00
46862,15/9/26,Test9,-348.00
46863,15/1/3,Test65,528.00
46864,15/4/20,Test88,-110.99
46865,15/6/29,Test8,-413.00
46866,15/9/4,Test16,-188.99
46867,15/4/3,Test85,817.00
46868,15/6/23,Test55,-491.00
46869,15/12/23,Test85,880.00
46870,15/10/19,Test67,-103.00
46871,15/12/8,Test75,-830.00
46872,15/1/10,Test33,-985.00
46873,15/10/13,Test21,-351.00
46874,15/6/28,Test79,-487.99
46875,15/4/21,Test38,-784.00
46876,15/12/15,Test3,238.99
46877,15/3/26,Test96,971.99
46878,15/8/10,Test100,981.99
46879,15/12/9,Test27,488.00
46880,15/8/24,Test42,169.00
46881,15/12/13,Test81,992.00
46882,15/7/7,Test7,-433.00
46883,15/3/13,Test68,-161.00
46884,15/12/10,Test33,990.00
46885,15/8/1,Test71,159.00
46886,15/10/7,Test33,-369.00
46887,15/11/20,Test58,-222.00
46888,15/2/8,Test78,276.99
46889,15/7/20,Test19,-660.00
46890,15/11/7,Test70,-632.00
46891,15/10/29,Test86,840.99
46892,15/1/16,Test13,-531.00
46893,15/1/8,Test38,804.00
46894,15/5/3,Test45,57.00
46895,15/12/25,Test10,811.00
46896,15/4/21,Test63,-409.00
46897,15/10/15,Test77,-116.00
46898,15/1/12,Test17,-293.00
46899,15/7/31,Test26,791.00
46900,15/3/25,Test47,-878.00
46901,15/5/4,Test97,796.00
46902,15/5/21,Test29,-484.00
46903,15/6/21,Test13,-545.00
46904,15/9/14,Test18,313.00
46905,15/11/31,Test19,-760.00
46906,15/11/11,Test59,422.00
46907,15/8/4,Test59,-307.00
46908,15/8/26,Test80,383.00
46909,15/6/29,Test31,507.00
46910,15/8/13,Test31,225.00
46911,15/4/31,Test72,847.99
46912,15/11/14,Test88,-625.99
46913,15/9/3,Test30,639.00
46914,15/8/7,Test46,-891.00
46915,15/12/10,Test49,-347.00
46916,15/5/23,Test58,-591.99
46917,15/3/31,Test64,280.99
46918,15/2/25,Test26,-105.00
46919,15/4/3,Test58,-622.00
46920,15/3/30,Test20,788.99
46921,15/6/19,Test40,472.00
46922,15/2/27,Test87,-750.00
46923,15/11/4,Test32,-11.00
46924,15/9/23,Test64,-922.00
46925,15/1/5,Test66,-430.99
46926,15/4/30,Test23,-943.00
46927,15/1/29,Test82,-765.00
46928,15/10/21,Test26,875.00
46929,15/9/12,Test4,477.00
46930,15/4/9,Test35,114.00
46931,15/6/29,Test35,963.00
46932,15/5/11,Test10,-205.00
46933,15/3/6,Test65,444.00
46934,15/3/29,Test58,-902.00
46935,15/1/16,Test59,-939.00
46936,15/9/23,Test42,-730.00
46937,15/7/2,Test61,410.00
46938,15/3/5,Test92,87.00
46939,15/3/18,Test47,-34.00
46940,15/8/20,Test44,359.00
46941,15/1/13,Test53,-35.00
46942,15/11/11,Test30,439.99
46943,15/1/17,Test6,976.99
46944,15/12/31,Test43,801.00
46945,15/10/6,Test98,-200.00
46946,15/5/7,Test78,-656.00
46947,15/11/8,Test25,-672.00
46948,15/7/16,Test1,-372.99
46949,15/3/14,Test12,474.00
46950,15/11/6,Test14,-526.00
46951,15/5/31,Test11,636.00
46952,15/10/15,Test98,-606.00
46953,15/12/22,Test90,685.99
46954,15/10/7,Test30,124.00
46955,15/6/26,Test69,-524.00
46956,15/8/18,Test62,167.00
46957,15/12/10,Test87,-246.00
46958,15/11/11,Test96,855.99
46959,15/11/14,Test98,-139.00
46960,15/5/30,Test14,-648.00
46961,15/5/5,Test66,-384.00
46962,15/11/12,Test89,383.00
46963,15/12/12,Test77,-705.00
46964,15/7/12,Test63,-732.00
46965,15/7/18,Test8,-553.00
46966,15/7/4,Test68,617.00
46967,15/4/5,Test23,-140.99
46968,15/3/23,Test45,-283.00
46969,15/9/17,Test31,149.00
46970,15/2/20,Test37,174.00
46971,15/9/4,Test39,-128.00
46972,15/12/18,Test98,541.99
46973,15/3/13,Test86,813.00
46974,15/12/2,Test29,467.00
46975,15/5/14,Test39,-197.00
46976,15/8/26,Test50,-81.00
46977,15/4/5,Test21,809.00
46978,15/4/19,Test91,-189.00
46979,15/9/19,Test37,24.00
46980,15/11/5,Test27,29.99
46981,15/2/24,Test5,-271.99
46982,15/6/2,Test70,905.00
46983,15/4/9,Test86,-97.00
46984,15/2/24,Test20,604.00
46985,15/5/26,Test57,554.00
46986,15/3/8,Test69,-87.00
46987,15/7/8,Test67,256.00
46988,15/6/23,Test69,329.00
46989,15/12/8,Test50,-854.00
46990,15/1/1,Test75,902.00
46991,15/4/8,Test34,-457.00
46992,15/11/12,Test32,281.00
46993,15/9/1,Test13,286.00
46994,15/6/24,Test62,191.99
46995,15/4/21,Test81,427.00
46996,15/3/13,Test2,-17.00
46997,15/4/7,Test11,-496.00
46998,15/10/29,Test35,-144.00
46999,15/5/29,Test25,147.00
47000,15/8/1,Test4,-76.00
47001,15/1/10,Test14,58.00
47002,15/4/5,Test74,-528.99
47003,15/1/19,Test63,555.00
47004,15/12/2,Test64,-354.00
47005,15/1/29,Test28,597.00
47006,15/4/1,Test61,961.00
47007,15/4/16,Test65,-256.99
47008,15/6/13,Test90,191.99
47009,15/5/31,Test18,-912.00
47010,15/12/9,Test88,79.00
47011,15/10/12,Test6,863.00
47012,15/8/31,Test19,-214.00
47013,15/10/18,Test41,179.00
47014,15/5/14,Test37,-504.00
47015,15/1/27,Test56,-244.99
47016,15/7/12,Test33,524.00
47017,15/10/10,Test27,-622.99
47018,15/2/6,Test81,-741.99
47019,15/7/12,Test23,656.00
47020,15/9/17,Test40,-557.00
47021,15/4/20,Test14,-909.00
47022,15/4/19,Test45,-191.00
47023,15/4/7,Test47,-470.00
47024,15/1/22,Test22,672.00
47025,15/10/6,Test25,277.00
47026,15/7/21,Test3,-294.00
47027,15/1/31,Test75,-910.99
47028,15/7/14,Test13,76.99
47029,15/5/31,Test82,-51.99
47030,15/3/2,Test37,49.00
47031,15/9/15,Test73,949.00
47032,15/2/5,Test66,607.00
47033,15/1/29,Test84,-565.99
47034,15/4/22,Test79,-339.00
47035,15/10/9,Test29,-168.99
47036,15/5/20,Test31,270.99
47037,15/8/20,Test91,-459.00
47038,15/9/15,Test46,-916.99
47039,15/1/14,Test34,618.00
47040,15/11/1,Test18,-15.00
47041,15/1/3,Test36,768.00
47042,15/7/19,Test69,-464.00
47043,15/10/25,Test74,-136.99
47044,15/11/7,Test43,-785.00
47045,15/6/15,Test44,-827.99
47046,15/4/1,Test92,-142.00
47047,15/11/10,Test42,-598.00
47048,15/12/12,Test4,696.00
47049,15/1/9,Test62,-744.00
47050,15/5/24,Test1,677.00
47051,15/4/10,Test90,168.00
47052,15/11/6,Test83,-523.00
47053,15/11/1,Test91,-802.00
47054,15/7/4,Test88,107.00
47055,15/11/25,Test56,-886.00
47056,15/4/27,Test33,763.00
47057,15/9/25,Test59,-509.00
47058,15/5/30,Test22,921.00
47059,15/8/26,Test29,651.00
47060,15/6/24,Test77,177.00
47061,15/1/23,Test75,-232.00
47062,15/1/22,Test53,-936.00
47063,15/10/11,Test38,-631.00
47064,15/3/28,Test96,-58.00
47065,15/5/8,Test49,-692.99
47066,15/2/22,Test34,-226.00
47067,15/5/29,Test56,429.00
47068,15/10/8,Test62,-757.00
47069,15/8/14,Test34,-788.00
47070,15/9/30,Test93,-694.00
47071,15/1/16,Test87,347.00
47072,15/12/25,Test46,675.00
47073,15/12/20,Test21,502.99
47074,15/7/10,Test60,-269.00
47075,15/9/17,Test16,-376.00
47076,15/4/5,Test49,-549.00
47077,15/3/8,Test2,-249.99
47078,15/11/27,Test62,-78.00
47079,15/5/17,Test46,939.00
47080,15/4/10,Test77,-877.00
47081,15/10/15,Test46,982.99
47082,15/11/28,Test70,-976.99
47083,15/1/10,Test37,-937.00
47084,15/6/30,Test71,669.00
47085,15/4/2,Test11,523.00
47086,15/10/23,Test81,-941.00
47087,15/2/22,Test92,-73.99
47088,15/7/27,Test91,523.00
47089,15/5/18,Test86,-154.00
47090,15/5/19,Test31,-955.99
47091,15/11/25,Test49,-489.00
47092,15/3/4,Test11,-291.00
47093,15/1/14,Test85,751.00
47094,15/9/12,Test81,-986.00
47095,15/8/14,Test77,-826.00
47096,15/10/14,Test58,710.00
47097,15/2/13,Test71,-911.00
47098,15/1/8,Test28,-837.00
47099,15/9/3,Test34,809.00
47100,15/6/27,Test27,105.00
47101,15/3/22,Test99,390.00
47102,15/10/30,Test90,-538.00
47103,15/9/31,Test98,396.99
47104,15/1/15,Test62,-391.00
47105,15/4/3,Test4,-187.00
47106,15/5/18,Test85,-711.00
47107,15/2/28,Test72,143.00
47108,15/12/22,Test93,-442.00
47109,15/3/27,Test18,-253.99
47110,15/5/15,Test58,25.00
47111,15/8/29,Test44,-701.00
47112,15/7/10,Test15,-835.00
47113,15/5/12,Test6,259.00
47114,15/2/8,Test66,-511.00
47115,15/1/14,Test34,211.00
47116,15/4/22,Test42,-149.00
47117,15/3/30,Test58,-739.00
47118,15/12/24,Test51,-664.00
47119,15/4/19,Test93,850.00
47120,15/5/19,Test22,587.00
47121,15/6/12,Test47,-3.00
47122,15/2/20,Test32,-875.00
47123,15/3/19,Test74,645.00
47124,15/6/26,Test1,-367.00
47125,15/11/29,Test99,-641.00
47126,15/9/29,Test8,869.00
47127,15/5/4,Test48,-730.00
47128,15/3/5,Test72,-441.00
47129,15/4/10,Test53,597.00
47130,15/2/25,Test98,-181.00
47131,15/3/1,Test9,959.00
47132,15/7/10,Test86,595.00
47133,15/12/8,Test43,-719.00
47134,15/9/29,Test88,-532.00
47135,15/1/8,Test61,808.99
47136,15/6/1,Test86,-848.00
47137,15/10/16,Test100,-84.99
47138,15/9/20,Test100,-414.99
47139,15/3/23,Test23,953.00
47140,15/4/23,Test43,-562.00
47141,15/5/13,Test43,463.00
47142,15/6/23,Test19,169.99
47143,15/6/12,Test98,384.99
47144,15/11/25,Test49,-932.00
47145,15/5/8,Test71,695.00
47146,15/7/1,Test70,-166.00
47147,15/12/5,Test19,-249.00
47148,15/11/27,Test65,798.00
47149,15/8/19,Test84,-774.00
47150,15/12/17,Test15,164.00
47151,15/2/16,Test44,684.00
47152,15/2/6,Test95,608.99
47153,15/3/26,Test98,-780.00
47154,15/8/14,Test70,767.00
47155,15/1/27,Test92,-87.00
47156,15/11/10,Test25,789.00
47157,15/4/30,Test67,796.00
47158,15/6/18,Test14,735.00
47159,15/5/14,Test16,832.00
47160,15/8/31,Test10,-711.99
47161,15/11/7,Test7,554.00
47162,15/1/6,Test66,-490.99
47163,15/2/8,Test12,584.00
47164,15/4/28,Test40,372.00
47165,15/7/25,Test95,635.00
47166,15/7/17,Test99,-782.00
47167,15/9/27,Test11,698.00
47168,15/1/21,Test98,-961.99
47169,15/6/26,Test71,937.00
47170,15/10/8,Test28,165.00
47171,15/1/6,Test43,333.00
47172,15/4/26,Test95,748.00
47173,15/5/11,Test77,733.00
47174,15/11/10,Test34,-857.99
47175,15/11/7,Test15,83.00
47176,15/7/29,Test43,691.00
47177,15/11/16,Test20,-351.99
47178,15/2/7,Test80,903.99
47179,15/5/2,Test23,-919.00
47180,15/4/27,Test31,-96.00
47181,15/2/17,Test53,527.00
47182,15/4/19,Test46,444.99
47183,15/6/22,Test85,427.00
47184,15/6/20,Test46,-904.00
47185,15/4/17,Test4,402.00
47186,15/4/10,Test10,454.00
47187,15/4/25,Test67,875.99
47188,15/12/30,Test15,-466.00
47189,15/8/8,Test48,691.00
47190,15/7/8,Test50,912.00
47191,15/6/13,Test93,570.99
47192,15/2/29,Test53,136.99
47193,15/5/2,Test35,273.99
47194,15/6/9,Test11,919.00
47195,15/8/17,Test58,305.99
47196,15/7/2,Test4,-768.00
47197,15/8/15,Test93,-267.00
47198,15/10/19,Test33,360.00
47199,15/3/13,Test79,337.99
47200,15/5/10,Test62,-816.99
47201,15/6/16,Test98,-544.00
47202,15/3/21,Test91,-864.99
47203,15/1/19,Test60,-827.00
47204,15/4/30,Test85,-531.99
47205,15/8/20,Test100,186.00
47206,15/10/24,Test64,-385.99
47207,15/6/13,Test97,-592.00
47208,15/3/30,Test24,-749.00
47209,15/9/10,Test26,-2.99
47210,15/2/25,Test99,957.00
47211,15/9/27,Test45,336.00
47212,15/10/17,Test93,-358.00
47213,15/10/5,Test21,483.00
47214,15/12/3,Test48,746.00
47215,15/6/10,Test29,904.00
47216,15/9/15,Test37,60.00
47217,15/3/6,Test26,926.00
47218,15/10/2,Test98,616.00
47219,15/10/26,Test92,444.00
47220,15/3/12,Test55,-878.00
47221,15/1/29,Test43,-507.00
47222,15/8/8,Test95,990.00
47223,15/1/8,Test31,-830.00
47224,15/8/5,Test91,194.00
47225,15/1/22,Test23,-964.00
47226,15/12/11,Test2,-83.00
47227,15/12/13,Test64,-7.00
47228,15/6/28,Test47,-945.00
47229,15/2/18,Test8,655.00
47230,15/9/30,Test17,255.00
47231,15/1/4,Test93,576.99
47232,15/8/21,Test30,-137.00
47233,15/3/23,Test25,-503.00
47234,15/2/17,Test65,-939.00
47235,15/4/2,Test47,-612.00
47236,15/3/4,Test31,67.00
47237,15/10/19,Test51,-659.00
47238,15/10/11,Test62,675.00
47239,15/3/11,Test84,-418.00
47240,15/1/2,Test72,-969.00
47241,15/11/8,Test41,947.00
47242,15/7/21,Test4,214.99
47243,15/9/24,Test82,719.00
47244,15/11/24,Test68,846.00
47245,15/12/31,Test65,-992.00
47246,15/1/9,Test39,960.00
47247,15/2/25,Test85,347.00
47248,15/9/27,Test91,488.00
47249,15/11/6,Test74,-345.00
47250,15/2/22,Test82,-817.99
47251,15/12/19,Test99,354.00
47252,15/8/23,Test6,-111.00
47253,15/2/9,Test85,181.00
47254,15/1/4,Test41,683.00
47255,15/5/24,Test2,614.00
47256,15/4/28,Test6,-566.00
47257,15/9/3,Test53,948.00
47258,15/7/23,Test66,-722.00
47259,15/5/15,Test7,716.00
47260,15/7/7,Test96,796.00
47261,15/10/13,Test60,406.00
47262,15/11/12,Test53,-456.00
47263,15/1/29,Test86,640.00
47264,15/10/23,Test27,744.00
47265,15/11/21,Test60,-747.00
47266,15/2/2,Test11,121.00
47267,15/3/10,Test74,-365.00
47268,15/2/14,Test76,-235.00
47269,15/9/27,Test38,801.00
47270,15/3/24,Test40,-239.00
47271,15/6/22,Test65,923.00
47272,15/5/21,Test17,968.00
47273,15/9/9,Test48,-309.99
47274,15/7/20,Test64,-750.00
47275,15/5/31,Test64,888.00
47276,15/5/16,Test68,-562.99
47277,15/1/30,Test79,274.99
47278,15/8/20,Test17,664.00
47279,15/11/12,Test24,595.00
47280,15/12/20,Test21,124.00
47281,15/12/2,Test78,-456.00
47282,15/1/14,Test55,140.00
47283,15/12/9,Test67,792.99
47284,15/6/26,Test17,-732.99
47285,15/5/30,Test78,-841.00
47286,15/5/24,Test63,-953.00
47287,15/6/31,Test10,-753.00
47288,15/3/15,Test98,891.00
47289,15/9/6,Test42,787.99
47290,15/4/16,Test23,-953.00
47291,15/9/25,Test95,-950.00
47292,15/3/6,Test63,698.00
47293,15/6/11,Test41,-937.00
47294,15/9/7,Test3,137.00
47295,15/4/6,Test27,790.99
47296,15/10/4,Test84,380.00
47297,15/11/28,Test17,217.00
47298,15/8/27,Test30,-959.00
47299,15/4/29,Test59,993.00
47300,15/7/18,Test93,599.00
47301,15/6/31,Test12,-398.00
47302,15/6/11,Test95,-19.00
47303,15/11/19,Test8,-756.00
47304,15/10/7,Test6,215.00
47305,15/11/27,Test79,-712.00
47306,15/7/19,Test28,170.99
47307,15/2/18,Test38,717.00
47308,15/4/1,Test9,-893.00
47309,15/11/31,Test44,-210.00
47310,15/6/6,Test54,200.00
47311,15/9/28,Test72,294.00
47312,15/7/13,Test6,-718.00
47313,15/6/5,Test42,718.99
47314,15/4/21,Test29,-50.00
47315,15/6/4,Test82,277.00
47316,15/12/25,Test10,-336.00
47317,15/3/15,Test6,26.00
47318,15/2/15,Test9,-275.99
47319,15/2/1,Test28,-512.00
47320,15/4/7,Test50,-992.00
47321,15/6/15,Test96,-463.00
47322,15/6/2,Test2,851.99
47323,15/3/31,Test53,-966.00
47324,15/2/27,Test1,-458.00
47325,15/3/31,Test67,89.00
47326,15/2/12,Test45,-572.00
47327,15/8/5,Test52,809.00
47328,15/10/30,Test50,810.00
47329,15/9/27,Test47,589.00
47330,15/9/28,Test6,-312.00
47331,15/11/21,Test30,875.00
47332,15/7/5,Test94,-822.00
47333,15/2/4,Test36,788.00
47334,15/6/23,Test21,-684.00
47335,15/2/31,Test61,369.00
47336,15/6/23,Test6,-527.00
47337,15/5/30,Test62,231.00
47338,15/4/15,Test36,794.00
47339,15/8/9,Test10,139.00
47340,15/3/7,Test12,-203.99
47341,15/12/23,Test20,403.00
47342,15/1/6,Test61,-674.00
47343,15/8/16,Test1,-12.00
47344,15/1/24,Test73,-826.00
47345,15/2/21,Test99,-659.00
47346,15/2/1,Test56,612.00
47347,15/9/4,Test80,-243.99
47348,15/1/4,Test42,13.00
47349,15/7/4,Test54,-782.00
47350,15/1/13,Test10,-103.00
47351,15/12/19,Test8,885.00
47352,15/11/19,Test96,-499.00
47353,15/2/31,Test13,747.00
47354,15/9/2,Test100,-852.00
47355,15/5/6,Test28,979.00
47356,15/3/14,Test3,-4.00
47357,15/8/1,Test57,-416.00
47358,15/4/3,Test99,284.00
47359,15/7/4,Test60,312.00
47360,15/6/29,Test32,984.00
47361,15/3/25,Test49,-947.00
47362,15/6/12,Test100,536.00
47363,15/10/14,Test81,-238.00
47364,15/1/25,Test16,-466.00
47365,15/1/6,Test1,566.00
47366,15/10/30,Test25,284.00
47367,15/4/1,Test65,-852.00
47368,15/11/30,Test48,-606.00
47369,15/7/10,Test5,-946.00
47370,15/8/15,Test83,-774.00
47371,15/12/30,Test68,125.99
47372,15/1/13,Test73,-938.00
47373,15/10/3,Test99,-560.00
47374,15/6/14,Test59,-455.00
47375,15/4/9,Test94,-475.00
47376,15/6/23,Test55,335.00
47377,15/6/24,Test74,557.00
47378,15/7/2,Test79,229.00
47379,15/6/9,Test15,983.00
47380,15/2/22,Test15,-960.99
47381,15/11/2,Test17,490.00
47382,15/11/27,Test86,743.99
47383,15/8/10,Test43,-446.00
47384,15/8/29,Test100,832.00
47385,15/6/27,Test77,-487.00
47386,15/1/16,Test5,346.99
47387,15/10/14,Test13,-799.99
47388,15/9/22,Test6,-529.00
47389,15/2/5,Test39,452.00
47390,15/2/9,Test95,-566.99
47391,15/4/31,Test99,545.00
47392,15/6/31,Test53,-850.00
47393,15/9/27,Test24,-721.00
47394,15/6/16,Test36,-368.00
47395,15/9/23,Test47,-66.99
47396,15/3/19,Test70,-817.00
47397,15/9/4,Test60,733.99
47398,15/9/30,Test20,869.99
47399,15/11/11,Test31,-754.00
47400,15/3/13,Test58,-243.00
47401,15/3/9,Test72,890.00
47402,15/10/14,Test94,-22.00
47403,15/1/22,Test51,523.99
47404,15/6/25,Test49,-633.00
47405,15/5/16,Test89,-681.00
47406,15/3/22,Test57,511.99
47407,15/7/28,Test42,829.00
47408,15/3/2,Test87,-947.00
47409,15/8/1,Test38,219.00
47410,15/4/21,Test65,-805.00
47411,15/3/13,Test45,318.00
47412,15/9/4,Test56,184.00
47413,15/7/28,Test10,466.00
47414,15/1/13,Test24,-44.00
47415,15/3/9,Test29,136.00
47416,15/2/13,Test99,-891.00
47417,15/1/22,Test24,-391.00
47418,15/12/11,Test89,687.00
47419,15/9/15,Test28,-960.00
47420,15/4/24,Test58,738.00
47421,15/4/16,Test59,-238.00
47422,15/12/3,Test25,-162.00
47423,15/11/6,Test65,390.99
47424,15/1/25,Test95,549.00
47425,15/7/1,Test36,-809.00
47426,15/3/10,Test41,564.00
47427,15/2/22,Test70,-117.00
47428,15/7/18,Test2,-757.00
47429,15/7/29,Test96,-700.00
47430,15/8/29,Test13,-793.00
47431,15/5/26,Test10,-817.00
47432,15/8/20,Test16,806.00
47433,15/5/4,Test21,-182.00
47434,15/12/10,Test6,420.00
47435,15/1/26,Test2,123.00
47436,15/7/6,Test61,-935.00
47437,15/12/27,Test56,-944.99
47438,15/3/3,Test41,492.00
47439,15/3/27,Test97,-92.00
47440,15/6/31,Test30,155.00
47441,15/10/17,Test37,-366.00
47442,15/4/29,Test50,807.99
47443,15/3/13,Test96,792.00
47444,15/11/28,Test75,-633.00
47445,15/10/13,Test16,317.00
47446,15/9/20,Test99,849.99
47447,15/10/5,Test83,620.99
47448,15/5/4,Test21,472.99
47449,15/12/28,Test24,-553.00
47450,15/7/25,Test87,653.00
47451,15/7/25,Test98,-939.00
47452,15/11/1,Test89,-376.00
47453,15/1/19,Test76,-812.99
47454,15/3/12,Test66,569.00
47455,15/2/13,Test78,-454.00
47456,15/2/2,Test71,148.00
47457,15/2/13,Test64,373.00
47458,15/4/5,Test76,-218.00
47459,15/12/12,Test88,-352.99
47460,15/6/12,Test62,-422.99
47461,15/1/29,Test82,-19.00
47462,15/8/9,Test91,-253.00
47463,15/5/20,Test55,-842.00
47464,15/6/3,Test60,490.00
47465,15/11/21,Test32,832.99
47466,15/9/17,Test67,970.00
47467,15/11/10,Test68,344.00
47468,15/11/11,Test68,333.99
47469,15/11/27,Test51,-954.00
47470,15/11/12,Test14,420.00
47471,15/3/24,Test1,-48.00
47472,15/3/24,Test37,722.00
47473,15/5/31,Test83,224.99
47474,15/7/28,Test88,480.99
47475,15/4/18,Test15,520.99
47476,15/9/7,Test9,-683.99
47477,15/7/11,Test6,-169.00
47478,15/1/9,Test44,-43.00
47479,15/4/14,Test47,21.00
47480,15/10/7,Test61,989.00
47481,15/1/8,Test75,364.00
47482,15/7/9,Test37,-729.00
47483,15/5/21,Test48,-555.00
47484,15/2/7,Test25,-380.00
47485,15/12/10,Test27,-53.00
47486,15/7/27,Test53,233.00
47487,15/7/20,Test49,87.99
47488,15/1/4,Test98,267.00
47489,15/10/30,Test78,-560.00
47490,15/3/26,Test25,990.99
47491,15/12/9,Test46,-58.00
47492,15/12/18,Test2,-430.00
47493,15/11/10,Test74,-402.00
47494,15/10/14,Test50,-453.00
47495,15/12/11,Test32,-25.00
47496,15/8/15,Test98,-706.00
47497,15/6/22,Test27,-726.00
47498,15/2/19,Test57,-821.00
47499,15/8/9,Test41,-53.00
47500,15/12/20,Test15,-180.99
47501,15/4/22,Test30,-917.99
47502,15/5/16,Test62,285.00
47503,15/5/26,Test45,-437.99
47504,15/4/11,Test34,349.00
47505,15/4/10,Test7,255.00
47506,15/4/6,Test11,-60.00
47507,15/10/24,Test25,-151.00
47508,15/1/9,Test18,-156.99
47509,15/10/15,Test21,332.99
47510,15/1/29,Test29,-575.99
47511,15/11/12,Test97,328.00
47512,15/8/3,Test44,-77.00
47513,15/11/25,Test92,-433.00
47514,15/2/18,Test91,-854.99
47515,15/2/17,Test51,-178.00
47516,15/10/4,Test52,-911.00
47517,15/9/2,Test66,-944.99
47518,15/7/24,Test65,-971.00
47519,15/6/26,Test59,-904.00
47520,15/11/9,Test58,-84.99
47521,15/5/2,Test56,115.00
47522,15/5/26,Test76,850.00
47523,15/5/3,Test100,273.00
47524,15/5/17,Test62,734.00
47525,15/9/10,Test73,-905.99
47526,15/10/21,Test23,-235.00
47527,15/4/28,Test60,810.00
47528,15/4/27,Test63,-185.00
47529,15/7/3,Test18,805.00
47530,15/3/18,Test67,104.00
47531,15/12/14,Test2,770.00
47532,15/9/3,Test2,-121.00
47533,15/6/2,Test64,-363.00
47534,15/2/28,Test95,159.00
47535,15/8/10,Test21,-485.00
47536,15/2/16,Test39,222.00
47537,15/12/21,Test36,-112.00
47538,15/4/25,Test22,531.00
47539,15/12/18,Test2,760.00
47540,15/5/21,Test29,-738.00
47541,15/7/1,Test1,941.99
47542,15/11/6,Test66,-110.00
47543,15/8/15,Test59,-931.00
47544,15/9/11,Test79,232.00
47545,15/1/24,Test6,857.00
47546,15/10/28,Test13,-760.00
47547,15/9/17,Test66,-478.00
47548,15/5/11,Test3,148.00
47549,15/1/31,Test65,-965.00
47550,15/8/27,Test52,-766.00
47551,15/3/22,Test88,246.00
47552,15/4/10,Test100,91.00
47553,15/7/1,Test16,98.00
47554,15/2/4,Test58,430.00
47555,15/1/5,Test53,-756.00
47556,15/1/28,Test97,-884.99
47557,15/6/18,Test43,339.99
47558,15/11/7,Test92,-242.00
47559,15/4/16,Test18,-527.00
47560,15/7/24,Test97,-734.00
47561,15/10/10,Test62,47.99
47562,15/2/2,Test90,-363.00
47563,15/3/1,Test61,-210.99
47564,15/10/6,Test79,449.00
47565,15/3/11,Test69,18.00
47566,15/8/24,Test99,-625.00
47567,15/5/19,Test19,539.00
47568,15/12/11,Test48,15.00
47569,15/2/6,Test69,606.00
47570,15/7/14,Test83,-8.00
47571,15/12/31,Test17,-316.00
47572,15/8/17,Test38,-13.00
47573,15/1/29,Test77,627.00
47574,15/9/15,Test26,-439.00
47575,15/11/24,Test76,-855.00
47576,15/11/21,Test61,982.00
47577,15/11/4,Test27,767.00
47578,15/12/15,Test34,-349.00
47579,15/1/27,Test57,28.99
47580,15/4/28,Test91,-577.00
47581,15/4/1,Test59,547.00
47582,15/3/14,Test96,788.00
47583,15/2/1,Test54,-132.00
47584,15/10/7,Test21,-273.99
47585,15/2/25,Test65,45.00
47586,15/10/26,Test43,-252.00
47587,15/10/16,Test11,-190.99
47588,15/2/3,Test84,-204.00
47589,15/4/28,Test90,816.00
47590,15/6/13,Test67,625.00
47591,15/7/18,Test17,112.00
47592,15/12/2,Test95,-606.00
47593,15/5/30,Test20,366.00
47594,15/7/20,Test35,941.00
47595,15/3/31,Test1,-101.00
47596,15/1/6,Test95,112.00
47597,15/7/8,Test48,-45.00
47598,15/10/19,Test23,826.00
47599,15/10/8,Test85,682.00
47600,15/11/3,Test38,135.00
47601,15/12/9,Test54,-504.00
47602,15/8/8,Test31,58.00
47603,15/12/13,Test71,136.00
47604,15/1/8,Test10,-461.00
47605,15/4/8,Test90,-322.00
47606,15/2/20,Test75,-278.00
47607,15/8/25,Test58,716.00
47608,15/10/4,Test70,917.00
47609,15/8/26,Test84,-498.00
47610,15/8/30,Test54,-483.00
47611,15/12/2,Test95,859.00
47612,15/11/8,Test29,658.00
47613,15/10/1,Test18,475.00
47614,15/10/5,Test35,-803.00
47615,15/7/29,Test97,-448.00
