ID,Date,Description,Amount
7671,15/9/18,Test37,-760.00
7672,15/5/21,Test71,-262.00
7673,15/4/18,Test39,841.00
7674,15/8/11,Test78,-200.00
7675,15/10/16,Test62,-456.99
7676,15/4/19,Test58,-906.00
7677,15/9/2,Test100,216.99
7678,15/9/30,Test34,732.00
7679,15/3/21,Test94,-558.99
7680,15/4/2,Test11,-751.00
7681,15/7/11,Test62,-911.99
7682,15/12/6,Test44,-327.00
7683,15/4/14,Test45,960.00
7684,15/11/21,Test50,-451.00
7685,15/2/23,Test9,-890.00
7686,15/7/24,Test57,-51.99
7687,15/5/9,Test24,-124.00
7688,15/12/26,Test65,-559.99
7689,15/12/29,Test35,-767.00
7690,15/2/22,Test22,351.00
7691,15/10/20,Test65,839.00
7692,15/8/6,Test53,-688.00
7693,15/5/22,Test30,607.00
7694,15/1/4,Test66,-143.99
7695,15/2/27,Test70,887.00
7696,15/12/9,Test30,-246.00
7697,15/1/19,Test53,-383.99
7698,15/1/18,Test65,970.00
7699,15/12/30,Test97,-906.00
7700,15/9/12,Test35,-677.00
7701,15/6/8,Test20,-678.00
7702,15/10/30,Test41,-23.00
7703,15/1/24,Test50,715.00
7704,15/11/21,Test52,-275.00
7705,15/4/26,Test94,-914.99
7706,15/12/6,Test15,-445.00
7707,15/2/17,Test37,138.00
7708,15/10/9,Test39,72.00
7709,15/4/8,Test12,-408.00
7710,15/1/10,Test47,-166.00
7711,15/1/18,Test24,568.00
7712,15/3/24,Test38,-602.00
7713,15/12/9,Test51,820.00
7714,15/12/5,Test36,-866.00
7715,15/7/19,Test25,-447.00
7716,15/3/9,Test98,605.00
7717,15/6/10,Test11,-343.00
7718,15/10/13,Test19,991.00
7719,15/3/13,Test88,-548.00
7720,15/7/27,Test74,-937.99
7721,15/11/7,Test57,38.00
7722,15/8/1,Test10,-270.99
7723,15/9/23,Test81,992.99
7724,15/3/8,Test97,-412.00
7725,15/11/29,Test2,907.99
7726,15/4/30,Test64,113.99
7727,15/4/9,Test94,855.00
7728,15/11/16,Test88,-405.99
7729,15/6/11,Test69,750.00
7730,15/12/13,Test92,-237.00
7731,15/9/13,Test83,-726.00
7732,15/9/20,Test64,-450.00
7733,15/3/25,Test33,-591.00
7734,15/11/25,Test100,-445.00
7735,15/12/25,Test61,814.00
7736,15/2/29,Test69,-570.00
7737,15/1/9,Test32,-563.00
7738,15/6/19,Test98,348.99
7739,15/2/17,Test81,-336.99
7740,15/12/22,Test61,-941.00
7741,15/1/30,Test55,-926.99
7742,15/6/10,Test22,-11.00
7743,15/2/23,Test44,772.99
7744,15/12/20,Test53,-271.00
7745,15/1/31,Test22,-24.00
7746,15/9/7,Test33,986.00
7747,15/3/15,Test71,-375.00
7748,15/6/4,Test99,420.00
7749,15/3/30,Test7,746.00
7750,15/4/3,Test42,702.00
7751,15/10/4,Test8,197.00
7752,15/7/23,Test39,-820.00
7753,15/4/23,Test13,-98.00
7754,15/5/29,Test78,-742.00
7755,15/4/7,Test70,-424.00
7756,15/12/18,Test50,241.00
7757,15/9/26,Test83,-45.00
7758,15/5/14,Test43,-173.00
7759,15/7/9,Test73,-325.00
7760,15/9/19,Test72,-293.00
7761,15/8/18,Test85,-519.00
7762,15/2/29,Test18,-856.00
7763,15/3/30,Test69,621.00
7764,15/8/11,Test37,-548.00
7765,15/2/1,Test53,468.00
7766,15/11/21,Test36,-825.00
7767,15/1/11,Test88,-732.00
7768,15/8/1,Test92,-523.00
7769,15/10/12,Test8,-653.00
7770,15/1/20,Test19,711.99
7771,15/1/23,Test41,580.00
7772,15/11/28,Test31,916.00
7773,15/11/16,Test63,451.00
7774,15/2/18,Test19,-21.00
7775,15/6/6,Test63,-61.00
7776,15/9/21,Test85,-117.00
7777,15/9/4,Test99,-126.00
7778,15/2/17,Test4,440.00
7779,15/4/4,Test87,299.00
7780,15/5/12,Test79,-80.00
7781,15/7/30,Test98,-446.99
7782,15/11/18,Test83,145.00
7783,15/3/23,Test85,412.00
7784,15/3/31,Test90,-64.00
7785,15/9/20,Test72,-778.00
7786,15/11/4,Test99,-715.00
7787,15/5/20,Test83,-972.99
7788,15/11/28,Test40,698.00
7789,15/8/19,Test97,-797.00
7790,15/3/2,Test60,-279.00
7791,15/12/31,Test87,-951.00
7792,15/11/30,Test16,-448.99
7793,15/11/18,Test35,328.00
7794,15/12/5,Test40,822.00
7795,15/8/2,Test11,340.00
7796,15/11/20,Test1,488.00
7797,15/7/6,Test6,-686.00
7798,15/10/9,Test55,-578.00
7799,15/10/4,Test19,449.99
7800,15/9/11,Test62,-691.00
7801,15/9/9,Test15,-24.00
7802,15/7/13,Test29,-488.00
7803,15/9/21,Test69,439.00
7804,15/11/4,Test84,-468.00
7805,15/12/19,Test90,925.00
7806,15/11/2,Test52,25.00
7807,15/3/8,Test18,-319.00
7808,15/12/17,Test96,-777.99
7809,15/12/24,Test1,975.00
7810,15/11/26,Test45,-838.99
7811,15/5/17,Test78,576.00
7812,15/8/22,Test89,153.00
7813,15/10/4,Test47,-309.00
7814,15/10/5,Test94,465.00
7815,15/8/18,Test7,-100.99
7816,15/2/4,Test20,-791.00
7817,15/3/9,Test36,122.00
7818,15/3/6,Test63,991.00
7819,15/3/25,Test65,631.99
7820,15/10/10,Test88,631.00
7821,15/9/19,Test15,442.00
7822,15/4/16,Test89,128.00
7823,15/11/21,Test3,228.00
7824,15/2/12,Test38,509.00
7825,15/7/24,Test25,-702.00
7826,15/7/8,Test29,652.99
7827,15/2/27,Test78,-866.00
7828,15/3/3,Test25,239.00
7829,15/3/24,Test1,703.99
7830,15/9/15,Test95,-338.99
7831,15/7/16,Test82,-724.00
7832,15/2/4,Test31,-790.00
7833,15/2/19,Test68,255.99
7834,15/6/16,Test70,38.99
7835,15/12/8,Test8,110.00
7836,15/2/6,Test12,575.99
7837,15/1/8,Test41,-845.00
7838,15/1/23,Test39,730.99
7839,15/3/6,Test58,-185.99
7840,15/2/15,Test40,-571.00
7841,15/8/14,Test60,646.00
7842,15/3/1,Test16,-951.00
7843,15/11/14,Test31,-411.00
7844,15/9/25,Test65,610.00
7845,15/6/24,Test28,547.99
7846,15/10/20,Test22,19.00
7847,15/7/8,Test54,874.00
7848,15/6/6,Test19,962.00
7849,15/8/27,Test90,-803.00
7850,15/5/22,Test23,-230.00
7851,15/11/4,Test29,-646.00
7852,15/8/14,Test36,-252.00
7853,15/9/9,Test20,918.00
7854,15/2/23,Test93,897.99
7855,15/9/27,Test18,-254.00
7856,15/2/7,Test35,111.00
7857,15/4/21,Test85,-353.00
7858,15/5/20,Test79,590.00
7859,15/7/25,Test86,-583.00
7860,15/2/23,Test25,-748.00
7861,15/5/22,Test4,-450.00
7862,15/9/27,Test52,-871.00
7863,15/11/31,Test89,-833.00
7864,15/12/30,Test83,-56.00
7865,15/11/25,Test88,-209.99
7866,15/7/8,Test62,848.99
7867,15/2/4,Test57,-729.00
7868,15/7/22,Test60,151.99
7869,15/5/2,Test20,76.99
7870,15/12/10,Test14,-481.00
7871,15/8/31,Test29,-571.00
7872,15/2/13,Test59,52.00
7873,15/11/9,Test80,-240.99
7874,15/1/22,Test70,702.00
7875,15/3/23,Test47,900.00
7876,15/8/5,Test75,-701.00
7877,15/8/4,Test2,-295.00
7878,15/11/21,Test53,13.00
7879,15/4/5,Test78,-710.00
7880,15/9/9,Test28,980.00
7881,15/12/21,Test84,594.00
7882,15/6/23,Test77,-321.00
7883,15/3/6,Test96,-5.00
7884,15/1/29,Test36,104.00
7885,15/9/10,Test36,-55.00
7886,15/3/2,Test25,261.00
7887,15/4/28,Test13,-549.99
7888,15/7/29,Test98,454.99
7889,15/2/11,Test72,275.00
7890,15/1/19,Test12,-139.99
7891,15/5/14,Test83,-474.00
7892,15/5/17,Test8,-520.00
7893,15/12/27,Test44,-329.00
7894,15/12/30,Test79,-326.99
7895,15/6/12,Test67,871.00
7896,15/10/26,Test36,969.00
7897,15/8/26,Test56,166.99
7898,15/2/7,Test86,622.99
7899,15/5/13,Test77,55.00
7900,15/8/1,Test23,-956.00
7901,15/11/19,Test54,881.00
7902,15/1/7,Test15,-565.00
7903,15/5/19,Test3,45.00
7904,15/1/7,Test7,-139.00
7905,15/6/7,Test73,8.00
7906,15/4/26,Test91,539.00
7907,15/4/27,Test86,-987.00
7908,15/5/16,Test40,-707.00
7909,15/7/12,Test55,-187.00
7910,15/6/14,Test40,330.00
7911,15/5/25,Test30,-767.99
7912,15/9/1,Test96,-171.00
7913,15/9/16,Test81,460.99
7914,15/4/10,Test20,984.00
7915,15/3/5,Test42,-13.99
7916,15/10/22,Test37,744.00
7917,15/3/25,Test46,681.00
7918,15/8/25,Test71,577.00
7919,15/12/18,Test19,-773.00
7920,15/2/21,Test82,-26.99
7921,15/10/3,Test90,-9.00
7922,15/8/25,Test55,585.00
7923,15/3/13,Test39,-167.00
7924,15/3/3,Test67,-868.00
7925,15/7/2,Test25,819.00
7926,15/11/12,Test28,625.00
7927,15/7/5,Test79,599.00
7928,15/6/23,Test73,95.00
7929,15/2/5,Test71,797.00
7930,15/9/15,Test14,-999.00
7931,15/12/19,Test72,375.00
7932,15/7/1,Test45,358.00
7933,15/11/24,Test87,859.00
7934,15/4/24,Test23,-432.00
7935,15/9/11,Test82,-266.00
7936,15/6/8,Test43,87.00
7937,15/12/28,Test49,962.99
7938,15/11/25,Test31,516.00
7939,15/9/7,Test5,-291.00
7940,15/11/18,Test72,-285.99
7941,15/10/25,Test64,832.00
7942,15/11/28,Test42,-815.00
7943,15/6/29,Test96,-365.00
7944,15/6/21,Test55,342.99
7945,15/11/1,Test32,234.00
7946,15/6/7,Test83,50.99
7947,15/2/10,Test71,776.00
7948,15/4/21,Test66,-473.00
7949,15/8/29,Test54,-487.00
7950,15/5/26,Test92,591.00
7951,15/7/26,Test71,-658.00
7952,15/2/9,Test1,-978.00
7953,15/11/30,Test24,-371.00
7954,15/4/31,Test81,600.00
7955,15/1/3,Test83,-761.00
7956,15/1/21,Test16,-679.00
7957,15/3/12,Test20,426.99
7958,15/6/28,Test66,-601.00
7959,15/12/16,Test79,588.00
7960,15/7/16,Test38,176.00
7961,15/4/17,Test42,-410.00
7962,15/2/24,Test9,-35.00
7963,15/11/24,Test72,307.00
7964,15/9/24,Test91,418.00
7965,15/1/24,Test23,941.99
7966,15/7/13,Test77,211.00
7967,15/3/12,Test75,-510.00
7968,15/7/5,Test96,-16.00
7969,15/1/14,Test76,418.99
7970,15/9/6,Test14,557.99
7971,15/1/25,Test39,-1000.00
7972,15/4/25,Test18,698.00
7973,15/5/31,Test73,423.99
7974,15/1/4,Test30,-723.00
7975,15/12/5,Test21,493.00
7976,15/10/4,Test33,851.00
7977,15/12/9,Test93,-828.00
7978,15/1/2,Test30,-370.00
7979,15/6/27,Test84,-149.00
7980,15/4/2,Test20,395.99
7981,15/8/22,Test26,-380.00
7982,15/12/31,Test48,-499.00
7983,15/4/22,Test12,-32.00
7984,15/11/4,Test22,116.00
7985,15/3/20,Test11,-886.00
7986,15/7/31,Test93,-690.00
7987,15/8/11,Test2,578.00
7988,15/8/23,Test98,224.00
7989,15/9/27,Test93,972.00
7990,15/1/6,Test18,615.00
7991,15/5/24,Test34,22.00
7992,15/9/31,Test71,195.00
7993,15/12/24,Test20,-316.00
7994,15/9/16,Test14,-298.00
7995,15/3/17,Test57,490.00
7996,15/9/7,Test27,50.00
7997,15/2/26,Test29,-341.00
7998,15/5/20,Test79,-380.00
7999,15/11/4,Test42,-192.00
8000,15/8/25,Test93,-993.00
8001,15/1/8,Test64,-817.00
8002,15/7/7,Test59,285.00
8003,15/9/16,Test72,534.00
8004,15/12/27,Test25,-680.99
8005,15/10/22,Test66,-5.00
8006,15/10/17,Test76,910.00
8007,15/6/2,Test22,-870.00
8008,15/7/12,Test75,707.00
8009,15/2/27,Test72,362.99
8010,15/11/7,Test99,928.00
8011,15/9/3,Test59,-411.00
8012,15/3/6,Test69,-58.00
8013,15/7/19,Test62,266.00
8014,15/9/5,Test4,-665.00
8015,15/9/2,Test37,216.00
8016,15/1/6,Test51,811.00
8017,15/12/3,Test81,434.00
8018,15/5/29,Test7,-141.00
8019,15/1/15,Test43,-673.00
8020,15/8/16,Test42,35.00
8021,15/8/20,Test54,-681.00
8022,15/7/17,Test100,956.00
8023,15/2/15,Test33,-159.00
8024,15/3/11,Test43,460.00
8025,15/3/20,Test84,205.99
8026,15/1/19,Test58,71.99
8027,15/8/10,Test29,-842.00
8028,15/11/12,Test38,-588.00
8029,15/9/29,Test84,259.00
8030,15/3/28,Test38,97.00
8031,15/7/5,Test61,355.00
8032,15/12/9,Test36,15.00
8033,15/10/22,Test74,211.99
8034,15/7/31,Test60,-725.99
8035,15/7/11,Test53,-716.00
8036,15/10/8,Test27,-787.00
8037,15/10/4,Test90,656.99
8038,15/11/14,Test56,223.00
8039,15/6/11,Test52,871.99
8040,15/11/27,Test74,-212.00
8041,15/10/3,Test2,404.00
8042,15/9/1,Test32,-954.00
8043,15/3/5,Test78,419.00
8044,15/1/12,Test88,-602.00
8045,15/1/29,Test77,362.00
8046,15/7/6,Test30,-711.00
8047,15/9/26,Test90,911.00
8048,15/11/9,Test66,-762.00
8049,15/10/20,Test77,-456.99
8050,15/6/3,Test63,489.00
8051,15/12/31,Test27,-166.00
8052,15/3/4,Test72,66.00
8053,15/7/25,Test86,742.99
8054,15/3/24,Test40,305.00
8055,15/2/23,Test43,268.00
8056,15/4/4,Test76,588.00
8057,15/12/20,Test27,526.00
8058,15/7/24,Test42,-972.99
8059,15/10/4,Test52,-167.00
8060,15/5/27,Test58,120.99
8061,15/1/7,Test74,849.00
8062,15/5/17,Test94,286.00
8063,15/3/3,Test39,-794.00
8064,15/5/9,Test40,-236.00
8065,15/8/23,Test65,-45.00
8066,15/11/20,Test58,190.00
8067,15/6/3,Test52,301.00
8068,15/9/2,Test77,-649.00
8069,15/3/20,Test32,-566.00
8070,15/11/20,Test2,149.00
8071,15/8/6,Test3,-972.00
8072,15/10/8,Test23,-89.99
8073,15/8/14,Test36,-1000.00
8074,15/7/17,Test94,-230.00
8075,15/9/26,Test1,882.99
8076,15/10/5,Test37,996.00
8077,15/7/14,Test85,807.99
8078,15/6/24,Test2,-494.00
8079,15/9/16,Test38,-861.00
8080,15/11/14,Test98,-382.00
8081,15/5/4,Test95,857.00
8082,15/8/25,Test45,-856.99
8083,15/4/24,Test100,972.00
8084,15/12/24,Test26,20.00
8085,15/6/1,Test16,-768.00
8086,15/11/27,Test23,-761.00
8087,15/5/22,Test42,-732.00
8088,15/7/26,Test23,383.00
8089,15/8/10,Test35,818.00
8090,15/5/19,Test62,711.00
8091,15/11/2,Test49,-735.00
8092,15/9/31,Test86,306.00
8093,15/8/3,Test33,392.99
8094,15/2/3,Test79,148.99
8095,15/11/12,Test93,328.00
8096,15/6/17,Test69,-448.00
8097,15/6/25,Test99,-353.00
8098,15/10/27,Test6,-161.99
8099,15/1/7,Test82,-985.00
8100,15/8/7,Test26,379.00
8101,15/8/22,Test30,303.99
8102,15/3/16,Test29,-884.99
8103,15/8/18,Test25,928.00
8104,15/7/14,Test10,967.00
8105,15/12/19,Test100,-599.00
8106,15/6/25,Test53,-209.00
8107,15/5/29,Test80,938.00
8108,15/1/18,Test12,-661.00
8109,15/2/7,Test17,610.00
8110,15/12/4,Test76,-499.00
8111,15/10/13,Test58,-495.99
8112,15/11/31,Test22,985.00
8113,15/6/17,Test4,364.00
8114,15/9/30,Test68,-531.00
8115,15/6/30,Test47,-974.00
8116,15/6/20,Test31,604.00
8117,15/12/20,Test45,514.00
8118,15/7/10,Test18,540.00
8119,15/4/1,Test37,263.00
8120,15/2/26,Test35,-451.00
8121,15/4/6,Test93,-288.00
8122,15/7/30,Test42,290.00
8123,15/4/1,Test97,-945.00
8124,15/7/15,Test22,-855.00
8125,15/7/17,Test48,233.00
8126,15/1/8,Test36,-349.99
8127,15/11/1,Test53,-734.99
8128,15/4/4,Test61,43.99
8129,15/11/27,Test73,203.00
8130,15/11/15,Test89,-459.99
8131,15/8/11,Test71,120.00
8132,15/11/28,Test47,-296.00
8133,15/4/7,Test19,-552.00
8134,15/8/29,Test25,-101.00
8135,15/8/17,Test80,-521.99
8136,15/8/3,Test97,-732.00
8137,15/8/29,Test24,521.00
8138,15/6/28,Test90,889.00
8139,15/4/30,Test36,-96.00
8140,15/2/8,Test66,835.00
8141,15/2/13,Test71,-983.00
8142,15/8/18,Test25,575.00
8143,15/9/4,Test35,-715.99
8144,15/5/25,Test74,789.00
8145,15/7/31,Test80,733.00
8146,15/1/31,Test50,-61.99
8147,15/2/25,Test99,662.99
8148,15/12/13,Test22,-255.99
8149,15/1/24,Test87,-138.00
8150,15/3/6,Test69,986.00
8151,15/2/1,Test65,685.00
8152,15/2/21,Test10,903.00
8153,15/2/4,Test4,870.00
8154,15/11/9,Test61,16.00
8155,15/3/22,Test35,-320.99
8156,15/12/17,Test90,-7.00
8157,15/11/17,Test75,18.00
8158,15/10/19,Test12,-985.00
8159,15/4/31,Test1,-855.00
8160,15/12/10,Test94,495.00
8161,15/1/10,Test2,-722.00
8162,15/4/3,Test15,605.99
8163,15/4/17,Test10,-435.00
8164,15/5/25,Test12,618.00
8165,15/5/19,Test36,93.00
8166,15/3/17,Test19,428.00
8167,15/10/21,Test28,-922.00
8168,15/12/23,Test56,727.00
8169,15/3/19,Test24,888.00
8170,15/9/6,Test40,-407.00
8171,15/12/14,Test76,-789.99
8172,15/10/26,Test53,879.00
8173,15/4/17,Test26,-367.99
8174,15/5/26,Test14,-214.00
8175,15/1/29,Test83,842.99
8176,15/2/10,Test55,-443.00
8177,15/7/28,Test72,110.99
8178,15/1/7,Test18,-666.00
8179,15/9/10,Test5,-948.00
8180,15/1/9,Test9,-548.00
8181,15/1/6,Test94,-207.99
8182,15/12/5,Test33,-445.00
8183,15/5/29,Test90,-378.00
8184,15/6/27,Test11,-140.99
8185,15/2/4,Test15,208.00
8186,15/4/8,Test80,-465.00
8187,15/8/9,Test50,811.99
8188,15/10/10,Test44,671.00
8189,15/1/24,Test19,245.99
8190,15/4/19,Test11,-778.00
8191,15/6/23,Test69,125.00
8192,15/10/6,Test32,-128.00
8193,15/4/4,Test2,-463.99
8194,15/1/22,Test25,788.00
8195,15/8/29,Test19,36.00
8196,15/10/13,Test91,-823.00
8197,15/1/6,Test71,674.00
8198,15/8/18,Test20,362.00
8199,15/7/14,Test24,-576.99
8200,15/2/26,Test48,412.00
8201,15/5/10,Test89,185.00
8202,15/2/11,Test79,-520.00
8203,15/4/30,Test41,143.00
8204,15/11/11,Test85,543.00
8205,15/11/19,Test42,128.00
8206,15/6/24,Test29,328.99
8207,15/11/6,Test98,-617.00
8208,15/3/1,Test59,52.00
8209,15/8/8,Test48,724.00
8210,15/9/28,Test94,171.00
8211,15/1/23,Test2,-89.99
8212,15/12/4,Test94,961.00
8213,15/11/27,Test98,620.00
8214,15/6/13,Test18,-142.00
8215,15/1/10,Test47,514.00
8216,15/3/30,Test38,8.00
8217,15/6/3,Test8,-117.00
8218,15/5/2,Test51,619.00
8219,15/6/26,Test67,214.99
8220,15/4/1,Test50,-498.00
8221,15/12/20,Test35,458.00
8222,15/3/4,Test44,291.00
8223,15/11/28,Test75,630.99
8224,15/11/20,Test37,137.00
8225,15/1/8,Test69,61.00
8226,15/8/29,Test100,-897.00
8227,15/6/23,Test50,603.00
8228,15/8/28,Test20,-538.00
8229,15/6/23,Test68,-818.00
8230,15/5/17,Test63,-296.99
8231,15/10/17,Test60,-114.00
8232,15/2/8,Test40,-681.00
8233,15/5/28,Test5,-609.99
8234,15/4/31,Test97,468.00
8235,15/3/9,Test31,-499.00
8236,15/9/12,Test54,-597.00
8237,15/11/10,Test70,799.00
8238,15/12/28,Test7,-599.00
8239,15/8/17,Test57,-176.00
8240,15/2/13,Test49,-607.99
8241,15/12/24,Test86,-512.00
8242,15/4/23,Test67,383.00
8243,15/5/5,Test8,191.00
8244,15/5/25,Test88,387.00
8245,15/4/15,Test93,27.00
8246,15/10/9,Test35,-104.00
8247,15/3/12,Test61,828.00
8248,15/4/20,Test84,601.99
8249,15/3/10,Test52,995.99
8250,15/4/18,Test45,624.99
8251,15/10/3,Test7,814.00
8252,15/7/23,Test15,442.99
8253,15/5/29,Test92,918.99
8254,15/8/11,Test78,590.99
8255,15/4/23,Test11,982.00
8256,15/6/22,Test73,-474.99
8257,15/11/24,Test13,-388.00
8258,15/1/22,Test95,-522.00
8259,15/2/26,Test16,315.00
8260,15/9/14,Test10,-930.99
8261,15/11/24,Test30,-587.00
8262,15/8/15,Test98,-746.00
8263,15/2/20,Test4,-181.00
8264,15/11/2,Test33,-608.00
8265,15/11/1,Test99,934.00
8266,15/6/6,Test96,-437.99
8267,15/11/19,Test42,-517.99
8268,15/4/2,Test83,-710.99
8269,15/4/24,Test76,-163.99
8270,15/9/10,Test26,-232.00
8271,15/6/19,Test44,-440.00
8272,15/7/29,Test35,-993.00
8273,15/9/15,Test82,781.00
8274,15/5/4,Test27,-455.00
8275,15/7/6,Test16,-200.00
8276,15/10/5,Test4,-973.99
8277,15/8/29,Test38,-758.00
8278,15/9/6,Test83,-528.99
8279,15/9/18,Test72,649.00
8280,15/8/28,Test59,571.99
8281,15/5/13,Test44,84.00
8282,15/7/7,Test28,-743.00
8283,15/3/7,Test5,-330.00
8284,15/2/27,Test47,256.00
8285,15/4/3,Test36,-874.00
8286,15/8/30,Test73,332.00
8287,15/11/8,Test65,-579.00
8288,15/12/22,Test59,-599.00
8289,15/8/25,Test55,-839.00
8290,15/8/31,Test3,-551.00
8291,15/10/20,Test7,-503.00
8292,15/10/31,Test5,-394.99
8293,15/4/26,Test33,599.00
8294,15/9/6,Test24,-322.99
8295,15/5/27,Test52,-856.99
8296,15/3/3,Test23,726.00
8297,15/3/31,Test59,-401.00
8298,15/4/16,Test15,-204.00
8299,15/4/24,Test72,-415.00
8300,15/2/12,Test15,399.00
8301,15/11/19,Test41,372.99
8302,15/12/25,Test38,-441.00
8303,15/6/9,Test30,-287.00
8304,15/3/3,Test75,-43.99
8305,15/5/11,Test38,-26.99
8306,15/8/15,Test50,744.00
8307,15/8/4,Test48,-731.00
8308,15/3/12,Test68,230.00
8309,15/12/18,Test19,-920.00
8310,15/6/15,Test56,-393.00
8311,15/8/14,Test4,-334.00
8312,15/7/22,Test42,-917.00
8313,15/12/22,Test8,323.00
8314,15/12/21,Test82,616.00
8315,15/2/17,Test23,-541.00
8316,15/4/28,Test64,-967.00
8317,15/1/4,Test10,-950.99
8318,15/8/12,Test97,-874.00
8319,15/12/6,Test98,-782.00
8320,15/9/18,Test64,300.00
8321,15/12/23,Test98,100.00
8322,15/5/10,Test22,169.99
8323,15/3/31,Test8,-649.00
8324,15/10/21,Test11,-619.00
8325,15/1/7,Test12,888.00
8326,15/3/6,Test59,-275.00
8327,15/1/13,Test69,649.00
8328,15/9/22,Test24,533.00
8329,15/8/24,Test18,752.00
8330,15/10/16,Test4,-814.00
8331,15/5/11,Test45,439.00
8332,15/10/27,Test53,62.00
8333,15/4/3,Test80,933.99
8334,15/2/11,Test66,-923.99
8335,15/8/8,Test19,-13.99
8336,15/3/7,Test61,680.00
8337,15/4/14,Test67,-907.99
8338,15/11/9,Test36,445.00
8339,15/11/25,Test8,-562.00
8340,15/1/17,Test84,218.00
8341,15/2/17,Test54,-712.99
8342,15/12/5,Test62,-924.00
8343,15/9/15,Test75,303.99
8344,15/4/3,Test69,-815.00
8345,15/10/31,Test45,-863.00
8346,15/8/17,Test87,-539.00
8347,15/12/20,Test35,-332.00
8348,15/7/9,Test28,825.00
8349,15/5/9,Test77,-141.00
8350,15/11/17,Test98,-7.00
8351,15/11/5,Test73,350.00
8352,15/2/31,Test50,-557.00
8353,15/7/8,Test59,-335.00
8354,15/7/3,Test25,187.00
8355,15/9/17,Test43,-515.99
8356,15/12/26,Test73,505.00
8357,15/1/26,Test89,-452.00
8358,15/11/11,Test61,-277.00
8359,15/5/16,Test97,623.00
8360,15/9/10,Test14,-141.00
8361,15/3/1,Test48,-350.00
8362,15/3/17,Test47,-546.99
8363,15/4/23,Test24,11.00
8364,15/3/24,Test77,-980.99
8365,15/11/22,Test91,-528.99
8366,15/1/21,Test45,-114.00
8367,15/12/30,Test86,90.00
8368,15/7/27,Test12,386.00
8369,15/7/19,Test27,-106.00
8370,15/6/24,Test26,-768.00
8371,15/1/8,Test92,401.00
8372,15/3/10,Test55,567.00
8373,15/2/29,Test36,809.00
8374,15/6/12,Test63,-863.99
8375,15/10/7,Test75,627.00
8376,15/10/15,Test100,-286.00
8377,15/6/11,Test59,-958.00
8378,15/10/29,Test67,252.00
8379,15/5/3,Test61,-531.00
8380,15/9/2,Test42,643.00
8381,15/9/26,Test80,914.00
8382,15/2/16,Test72,-186.00
8383,15/10/13,Test28,635.00
8384,15/8/21,Test69,926.00
8385,15/12/1,Test4,-447.99
8386,15/12/1,Test41,89.00
8387,15/4/13,Test32,-359.99
8388,15/11/19,Test97,355.00
8389,15/6/19,Test33,-603.00
8390,15/4/3,Test58,-35.00
8391,15/4/10,Test6,632.00
8392,15/12/27,Test60,-196.00
8393,15/11/4,Test29,863.00
8394,15/6/27,Test23,701.00
8395,15/7/13,Test91,171.00
8396,15/8/4,Test14,940.00
8397,15/4/25,Test58,656.00
8398,15/3/30,Test51,514.00
8399,15/3/23,Test23,-520.99
8400,15/6/3,Test15,92.00
8401,15/12/13,Test2,-191.00
8402,15/5/24,Test57,893.00
8403,15/2/15,Test10,568.00
8404,15/1/2,Test71,-233.99
8405,15/11/2,Test5,618.00
8406,15/9/27,Test30,2.00
8407,15/3/29,Test7,-419.99
8408,15/8/12,Test15,-267.00
8409,15/3/9,Test69,-752.00
8410,15/6/25,Test34,-245.00
8411,15/4/11,Test22,-18.00
8412,15/9/23,Test68,497.00
8413,15/3/6,Test33,-899.00
8414,15/4/21,Test34,-356.00
8415,15/1/13,Test42,-888.99
8416,15/7/1,Test97,-352.00
8417,15/10/5,Test7,-421.99
8418,15/9/9,Test66,-394.00
8419,15/12/8,Test20,-966.99
8420,15/11/17,Test37,-457.00
8421,15/1/10,Test73,888.00
8422,15/3/28,Test81,-207.99
8423,15/11/4,Test8,319.00
8424,15/3/23,Test91,228.00
8425,15/7/22,Test50,320.00
8426,15/6/17,Test7,-21.00
8427,15/3/26,Test60,755.00
8428,15/7/13,Test62,-62.00
8429,15/1/31,Test16,765.99
8430,15/7/30,Test15,78.00
8431,15/11/10,Test54,-843.99
8432,15/4/5,Test94,-180.00
8433,15/6/13,Test50,498.00
8434,15/10/19,Test62,877.00
8435,15/8/21,Test46,-418.00
8436,15/11/22,Test57,-414.00
8437,15/3/4,Test7,836.00
8438,15/8/29,Test6,-196.00
8439,15/8/17,Test84,-4.99
8440,15/7/27,Test27,-15.00
8441,15/11/15,Test84,-199.00
8442,15/3/28,Test19,701.00
8443,15/4/17,Test51,-921.00
8444,15/5/7,Test40,192.00
8445,15/11/20,Test24,-812.00
8446,15/6/20,Test69,744.00
8447,15/2/27,Test90,859.00
8448,15/7/20,Test96,-670.00
8449,15/9/24,Test39,37.00
8450,15/5/6,Test58,-78.00
8451,15/9/16,Test13,216.00
8452,15/8/31,Test57,-583.00
8453,15/9/15,Test81,681.00
8454,15/4/4,Test28,-636.00
8455,15/3/1,Test60,-326.00
8456,15/2/7,Test42,133.00
8457,15/7/1,Test2,-266.00
8458,15/12/10,Test66,-519.99
8459,15/1/23,Test23,884.00
8460,15/6/19,Test83,-365.99
8461,15/4/19,Test24,663.00
8462,15/9/3,Test64,19.00
8463,15/2/4,Test98,-15.00
8464,15/9/21,Test68,316.00
8465,15/5/25,Test67,118.00
8466,15/12/6,Test75,-83.00
8467,15/5/18,Test44,565.00
