ID,Date,Description,Amount
45625,15/6/17,Test46,-369.00
45626,15/1/1,Test73,-74.00
45627,15/1/14,Test85,276.00
45628,15/5/19,Test12,70.99
45629,15/1/7,Test22,-780.00
45630,15/6/13,Test47,-451.00
45631,15/2/14,Test97,959.99
45632,15/12/19,Test49,-11.00
45633,15/1/2,Test93,352.99
45634,15/12/19,Test32,655.99
45635,15/7/30,Test49,-840.00
45636,15/3/9,Test2,969.00
45637,15/2/30,Test48,647.00
45638,15/11/23,Test38,213.00
45639,15/9/22,Test12,961.00
45640,15/1/3,Test29,631.00
45641,15/8/17,Test6,182.99
45642,15/2/15,Test49,301.00
45643,15/5/23,Test71,142.99
45644,15/5/12,Test6,-249.00
45645,15/12/13,Test48,513.00
45646,15/11/4,Test61,-43.00
45647,15/2/30,Test1,-998.00
45648,15/12/12,Test36,-635.99
45649,15/11/8,Test39,-984.00
45650,15/2/4,Test45,954.00
45651,15/10/20,Test28,529.00
45652,15/11/4,Test86,-794.00
45653,15/8/6,Test99,-69.00
45654,15/4/14,Test6,-659.00
45655,15/2/9,Test76,-517.00
45656,15/10/15,Test13,-14.00
45657,15/1/21,Test95,-766.00
45658,15/6/21,Test74,-367.00
45659,15/5/24,Test90,-238.99
45660,15/8/17,Test69,49.00
45661,15/5/28,Test2,-159.00
45662,15/5/21,Test50,772.00
45663,15/2/13,Test98,-454.00
45664,15/3/9,Test56,-639.00
45665,15/2/26,Test29,477.00
45666,15/9/26,Test97,-308.99
45667,15/2/16,Test28,-268.00
45668,15/10/28,Test32,-695.00
45669,15/10/10,Test12,-52.00
45670,15/5/30,Test41,313.00
45671,15/5/15,Test40,776.00
45672,15/9/27,Test38,-661.00
45673,15/9/8,Test3,-864.00
45674,15/7/10,Test30,504.99
45675,15/4/18,Test36,819.00
45676,15/2/21,Test31,-608.00
45677,15/9/17,Test31,-65.00
45678,15/7/9,Test6,418.00
45679,15/1/28,Test52,366.99
45680,15/10/29,Test93,-246.00
45681,15/2/4,Test18,516.99
45682,15/8/4,Test48,-388.00
45683,15/4/17,Test40,555.00
45684,15/2/19,Test17,-88.00
45685,15/3/19,Test23,-461.99
45686,15/5/21,Test74,-108.00
45687,15/8/13,Test59,-830.00
45688,15/7/28,Test25,237.00
45689,15/12/19,Test21,66.00
45690,15/10/31,Test78,183.00
45691,15/8/9,Test86,407.00
45692,15/1/31,Test69,-273.00
45693,15/7/26,Test33,741.99
45694,15/7/24,Test21,706.00
45695,15/5/22,Test85,677.99
45696,15/2/13,Test17,813.00
45697,15/8/4,Test66,568.00
45698,15/6/26,Test77,313.00
45699,15/11/27,Test21,973.00
45700,15/9/9,Test2,536.99
45701,15/12/30,Test91,-238.00
45702,15/10/30,Test77,-882.00
45703,15/9/14,Test23,-130.00
45704,15/12/5,Test35,766.99
45705,15/8/31,Test85,39.00
45706,15/8/3,Test98,35.99
45707,15/1/7,Test34,-686.00
45708,15/11/27,Test82,-858.00
45709,15/11/26,Test75,578.00
45710,15/3/15,Test29,524.00
45711,15/9/17,Test96,92.99
45712,15/6/26,Test22,566.00
45713,15/6/31,Test53,-660.00
45714,15/9/6,Test87,-905.00
45715,15/5/10,Test69,915.00
45716,15/7/30,Test59,934.00
45717,15/4/29,Test38,-726.00
45718,15/8/19,Test45,124.00
45719,15/4/14,Test13,201.99
45720,15/9/18,Test76,-709.00
45721,15/2/8,Test51,167.00
45722,15/4/2,Test23,808.00
45723,15/11/19,Test22,678.99
45724,15/2/31,Test32,960.00
45725,15/5/21,Test1,422.99
45726,15/1/10,Test53,-690.00
45727,15/11/24,Test19,204.00
45728,15/1/8,Test81,702.00
45729,15/5/19,Test49,-875.99
45730,15/11/20,Test59,-246.00
45731,15/8/18,Test84,-117.00
45732,15/10/9,Test86,300.00
45733,15/3/26,Test62,-20.00
45734,15/6/27,Test40,-302.00
45735,15/9/21,Test19,-444.99
45736,15/3/28,Test12,581.99
45737,15/2/17,Test47,-578.00
45738,15/7/23,Test68,758.00
45739,15/9/26,Test2,-289.00
45740,15/12/26,Test17,-705.00
45741,15/6/7,Test47,-539.00
45742,15/12/16,Test45,-780.00
45743,15/8/12,Test8,292.00
45744,15/8/14,Test32,-635.00
45745,15/7/9,Test17,696.00
45746,15/9/10,Test90,-450.00
45747,15/6/8,Test66,-400.00
45748,15/4/29,Test81,944.00
45749,15/10/1,Test55,442.00
45750,15/5/7,Test47,-444.00
45751,15/11/9,Test32,-46.00
45752,15/6/21,Test42,-985.00
45753,15/7/3,Test83,270.00
45754,15/5/25,Test73,-580.00
45755,15/2/6,Test26,503.00
45756,15/2/11,Test48,-124.99
45757,15/8/29,Test52,-776.00
45758,15/8/7,Test65,607.00
45759,15/10/29,Test4,-407.99
45760,15/11/24,Test77,687.00
45761,15/8/6,Test9,646.99
45762,15/4/4,Test27,337.99
45763,15/4/13,Test68,-139.00
45764,15/6/22,Test1,-414.00
45765,15/12/12,Test51,297.00
45766,15/2/29,Test15,-542.00
45767,15/1/5,Test23,18.00
45768,15/12/14,Test58,-702.00
45769,15/6/1,Test55,612.00
45770,15/6/15,Test92,671.00
45771,15/12/5,Test50,-241.00
45772,15/4/22,Test97,-268.00
45773,15/8/27,Test14,975.00
45774,15/12/6,Test35,391.00
45775,15/7/16,Test44,-119.00
45776,15/9/31,Test30,-1.99
45777,15/7/15,Test92,41.00
45778,15/9/14,Test94,345.00
45779,15/2/14,Test68,-749.00
45780,15/10/13,Test63,-2.00
45781,15/3/13,Test39,975.99
45782,15/4/5,Test30,197.00
45783,15/9/9,Test85,-737.00
45784,15/6/5,Test96,3.00
45785,15/7/10,Test44,-594.00
45786,15/2/22,Test88,814.00
45787,15/12/28,Test62,-295.00
45788,15/10/1,Test82,881.00
45789,15/1/13,Test11,552.00
45790,15/12/26,Test26,-18.00
45791,15/8/26,Test25,46.00
45792,15/1/28,Test53,391.00
45793,15/8/14,Test49,62.00
45794,15/8/8,Test49,312.00
45795,15/2/1,Test48,429.00
45796,15/12/8,Test1,647.00
45797,15/3/14,Test58,194.00
45798,15/6/16,Test71,260.99
45799,15/12/17,Test52,-591.00
45800,15/2/8,Test42,-344.00
45801,15/2/21,Test62,672.99
45802,15/7/13,Test23,833.00
45803,15/8/30,Test13,546.00
45804,15/5/5,Test36,-586.00
45805,15/6/13,Test89,108.99
45806,15/1/10,Test44,-952.00
45807,15/4/16,Test8,116.00
45808,15/3/19,Test49,-974.99
45809,15/6/9,Test17,271.99
45810,15/9/29,Test16,252.00
45811,15/11/25,Test12,104.00
45812,15/9/30,Test68,897.00
45813,15/6/10,Test51,-5.00
45814,15/4/7,Test96,303.00
45815,15/10/23,Test11,-960.00
45816,15/3/13,Test54,428.00
45817,15/12/26,Test23,815.00
45818,15/4/9,Test86,-86.00
45819,15/4/22,Test75,312.00
45820,15/12/11,Test78,821.00
45821,15/1/13,Test19,-94.00
45822,15/5/6,Test74,911.00
45823,15/1/31,Test44,-288.99
45824,15/2/9,Test90,984.99
45825,15/6/11,Test30,-204.00
45826,15/12/4,Test45,529.00
45827,15/2/7,Test97,-462.00
45828,15/9/16,Test99,61.00
45829,15/1/25,Test74,500.00
45830,15/6/22,Test83,294.00
45831,15/11/23,Test28,-105.99
45832,15/11/29,Test61,904.00
45833,15/2/30,Test6,925.00
45834,15/4/10,Test40,856.00
45835,15/5/29,Test27,860.99
45836,15/2/31,Test56,179.00
45837,15/10/15,Test3,865.00
45838,15/5/24,Test24,772.00
45839,15/3/24,Test5,323.00
45840,15/1/21,Test7,519.00
45841,15/10/7,Test3,-634.00
45842,15/1/31,Test13,-543.00
45843,15/5/12,Test52,719.00
45844,15/7/19,Test6,-861.00
45845,15/8/26,Test26,29.00
45846,15/8/5,Test21,197.00
45847,15/2/4,Test59,-580.00
45848,15/5/22,Test85,5.99
45849,15/6/2,Test82,588.00
45850,15/4/21,Test42,25.00
45851,15/2/18,Test69,-499.00
45852,15/7/5,Test21,478.99
45853,15/1/9,Test50,-330.00
45854,15/9/17,Test55,143.00
45855,15/6/28,Test33,502.00
45856,15/4/27,Test14,-105.00
45857,15/10/4,Test90,-691.00
45858,15/8/2,Test66,608.99
45859,15/6/24,Test57,860.00
45860,15/8/11,Test6,470.00
45861,15/7/8,Test40,632.00
45862,15/11/10,Test98,-728.00
45863,15/12/1,Test12,191.00
45864,15/12/29,Test19,-26.00
45865,15/11/27,Test52,437.00
45866,15/12/5,Test43,772.99
45867,15/4/13,Test66,-967.00
45868,15/6/17,Test31,-551.99
45869,15/12/24,Test94,64.00
45870,15/10/13,Test17,-464.99
45871,15/2/23,Test40,452.00
45872,15/8/29,Test86,-251.99
45873,15/10/20,Test33,-305.00
45874,15/2/5,Test60,941.00
45875,15/8/6,Test4,-222.00
45876,15/6/17,Test29,469.00
45877,15/3/15,Test31,482.00
45878,15/1/24,Test53,698.00
45879,15/9/12,Test29,-999.00
45880,15/2/9,Test80,-673.00
45881,15/1/1,Test9,-814.99
45882,15/11/11,Test28,259.99
45883,15/7/19,Test28,978.00
45884,15/2/5,Test86,561.00
45885,15/9/17,Test69,839.00
45886,15/3/4,Test64,-229.00
45887,15/3/15,Test68,692.00
45888,15/3/4,Test52,-754.00
45889,15/7/17,Test36,-698.00
45890,15/7/10,Test91,-96.00
45891,15/2/17,Test19,263.00
45892,15/2/25,Test4,-846.00
45893,15/5/7,Test87,-784.00
45894,15/2/20,Test89,-766.00
45895,15/4/16,Test84,-806.99
45896,15/2/15,Test73,274.00
45897,15/6/29,Test56,-173.99
45898,15/10/14,Test62,-175.00
45899,15/1/19,Test44,575.99
45900,15/1/3,Test98,589.00
45901,15/12/24,Test66,-271.99
45902,15/6/31,Test95,448.00
45903,15/8/2,Test94,-122.00
45904,15/7/22,Test16,-522.00
45905,15/4/2,Test9,-573.00
45906,15/2/7,Test46,55.00
45907,15/11/19,Test77,-143.00
45908,15/3/20,Test68,15.99
45909,15/3/5,Test5,-328.00
45910,15/3/3,Test12,-265.00
45911,15/11/29,Test17,-73.99
45912,15/8/20,Test70,-43.99
45913,15/8/5,Test79,883.00
45914,15/4/15,Test35,-826.00
45915,15/2/27,Test72,346.00
45916,15/6/16,Test63,-147.00
45917,15/9/17,Test75,202.00
45918,15/3/18,Test37,-135.00
45919,15/6/22,Test38,175.00
45920,15/2/24,Test93,-350.00
45921,15/8/13,Test27,912.99
45922,15/5/6,Test95,-494.00
45923,15/10/8,Test49,-587.00
45924,15/10/26,Test75,308.00
45925,15/11/8,Test56,56.00
45926,15/8/5,Test72,-583.00
45927,15/11/24,Test10,461.00
45928,15/5/3,Test7,589.00
45929,15/4/13,Test30,166.00
45930,15/11/3,Test26,-316.00
45931,15/6/31,Test77,-15.00
45932,15/5/25,Test35,-481.00
45933,15/8/4,Test37,-907.00
45934,15/2/12,Test13,-734.00
45935,15/3/29,Test57,-631.99
45936,15/5/29,Test86,-750.00
45937,15/2/16,Test33,-533.99
45938,15/8/6,Test29,-749.00
45939,15/8/30,Test30,246.00
45940,15/4/30,Test17,706.00
45941,15/6/21,Test27,708.00
45942,15/5/13,Test27,989.99
45943,15/4/19,Test58,-307.99
45944,15/2/17,Test80,-625.00
45945,15/2/28,Test41,966.00
45946,15/4/10,Test43,756.99
45947,15/2/31,Test55,-446.00
45948,15/11/24,Test54,198.00
45949,15/1/31,Test31,736.00
45950,15/5/24,Test83,884.00
45951,15/4/20,Test68,-195.99
45952,15/6/24,Test32,344.00
45953,15/9/19,Test42,-153.00
45954,15/8/6,Test90,533.99
45955,15/11/18,Test15,-533.00
45956,15/11/31,Test1,123.00
45957,15/9/1,Test30,-233.99
45958,15/6/29,Test63,525.00
45959,15/6/31,Test68,983.00
45960,15/1/17,Test7,764.00
45961,15/9/20,Test48,190.00
45962,15/8/4,Test15,853.00
45963,15/6/3,Test90,-699.00
45964,15/5/15,Test10,755.00
45965,15/9/16,Test11,-887.00
45966,15/8/13,Test72,-771.00
45967,15/4/27,Test87,889.00
45968,15/10/15,Test33,201.00
45969,15/7/7,Test34,375.00
45970,15/3/25,Test75,248.00
45971,15/9/27,Test25,626.00
45972,15/11/27,Test71,-737.99
45973,15/10/16,Test76,624.99
45974,15/11/27,Test52,-835.00
45975,15/4/29,Test12,-496.00
45976,15/12/27,Test79,848.00
45977,15/12/15,Test30,1.00
45978,15/4/5,Test81,668.00
45979,15/2/1,Test78,983.99
45980,15/7/31,Test27,924.00
45981,15/8/11,Test28,234.00
45982,15/7/21,Test8,109.00
45983,15/3/4,Test62,-352.99
45984,15/10/2,Test15,849.00
45985,15/6/6,Test71,-479.00
45986,15/3/23,Test34,-137.00
45987,15/7/27,Test29,838.00
45988,15/6/4,Test45,88.00
45989,15/9/28,Test79,657.00
45990,15/1/21,Test3,75.00
45991,15/8/18,Test77,-847.99
45992,15/9/18,Test33,-295.00
45993,15/5/3,Test59,-880.99
45994,15/9/22,Test67,-280.00
45995,15/8/21,Test42,665.99
45996,15/3/3,Test13,-953.00
45997,15/1/25,Test13,161.00
45998,15/9/4,Test100,146.00
45999,15/8/1,Test97,169.00
46000,15/3/14,Test88,38.00
46001,15/9/6,Test82,173.00
46002,15/2/11,Test70,-977.00
46003,15/11/23,Test76,-377.99
46004,15/4/23,Test11,-972.00
46005,15/9/30,Test95,867.00
46006,15/3/16,Test3,-421.99
46007,15/9/11,Test82,954.00
46008,15/3/18,Test76,-164.00
46009,15/6/31,Test99,-314.00
46010,15/1/31,Test88,-339.00
46011,15/6/5,Test31,-505.00
46012,15/7/2,Test56,306.00
46013,15/4/21,Test77,175.00
46014,15/1/14,Test48,-44.99
46015,15/2/22,Test16,15.00
46016,15/3/14,Test7,-838.00
46017,15/12/27,Test31,-36.00
46018,15/5/8,Test69,198.00
46019,15/11/31,Test76,198.00
46020,15/7/10,Test37,-726.00
46021,15/9/13,Test65,232.00
46022,15/5/13,Test32,785.00
46023,15/8/10,Test41,-806.99
46024,15/1/22,Test16,-500.00
46025,15/4/13,Test2,313.00
46026,15/2/22,Test71,51.00
46027,15/5/27,Test71,-582.00
46028,15/11/31,Test8,203.99
46029,15/12/22,Test100,481.00
46030,15/3/27,Test81,982.00
46031,15/10/3,Test78,-452.00
46032,15/4/22,Test57,-865.00
46033,15/9/21,Test28,739.00
46034,15/2/3,Test49,469.00
46035,15/4/22,Test76,257.00
46036,15/8/24,Test22,-58.00
46037,15/12/2,Test17,-785.00
46038,15/4/1,Test72,552.00
46039,15/3/26,Test33,974.00
46040,15/9/20,Test44,-126.99
46041,15/1/27,Test86,973.00
46042,15/7/13,Test32,-425.00
46043,15/1/1,Test67,370.00
46044,15/10/27,Test1,641.00
46045,15/9/21,Test33,-248.00
46046,15/5/29,Test69,676.00
46047,15/9/2,Test100,63.99
46048,15/5/3,Test36,553.00
46049,15/4/20,Test79,158.00
46050,15/8/19,Test16,611.00
46051,15/8/18,Test4,-438.00
46052,15/1/23,Test10,-57.00
46053,15/6/22,Test71,395.00
46054,15/6/5,Test53,-222.00
46055,15/7/29,Test77,-31.99
46056,15/4/4,Test75,879.00
46057,15/3/8,Test99,454.00
46058,15/3/29,Test36,588.00
46059,15/3/22,Test38,-385.00
46060,15/11/10,Test5,54.99
46061,15/12/1,Test26,-956.00
46062,15/8/17,Test22,-992.00
46063,15/1/2,Test10,694.00
46064,15/9/9,Test33,127.00
46065,15/9/17,Test65,-438.00
46066,15/8/17,Test29,268.00
46067,15/10/13,Test99,450.99
46068,15/9/18,Test76,871.00
46069,15/12/30,Test42,-156.00
46070,15/9/27,Test54,778.99
46071,15/5/15,Test88,824.00
46072,15/12/13,Test77,216.00
46073,15/1/2,Test69,122.00
46074,15/12/15,Test51,212.00
46075,15/1/24,Test97,749.00
46076,15/10/17,Test47,-59.00
46077,15/6/25,Test38,-974.00
46078,15/4/14,Test60,948.00
46079,15/12/5,Test44,532.00
46080,15/11/10,Test51,-685.99
46081,15/3/18,Test89,733.00
46082,15/12/4,Test47,694.00
46083,15/6/2,Test38,275.00
46084,15/1/30,Test97,-626.99
46085,15/1/26,Test72,-456.00
46086,15/4/9,Test22,683.00
46087,15/3/4,Test50,842.99
46088,15/9/16,Test32,-63.00
46089,15/3/19,Test38,426.00
46090,15/6/20,Test63,-277.00
46091,15/4/9,Test12,307.00
46092,15/2/8,Test88,-441.00
46093,15/9/28,Test82,-128.00
46094,15/11/1,Test38,-116.00
46095,15/10/13,Test48,898.99
46096,15/3/16,Test80,-160.99
46097,15/12/9,Test30,-496.00
46098,15/8/4,Test80,991.00
46099,15/8/21,Test25,-162.00
46100,15/9/28,Test47,-905.00
46101,15/4/6,Test25,986.00
46102,15/11/30,Test9,-343.00
46103,15/8/23,Test17,-410.00
46104,15/10/15,Test95,620.00
46105,15/12/6,Test40,-457.99
46106,15/12/10,Test11,-770.00
46107,15/3/22,Test55,92.00
46108,15/3/30,Test57,62.99
46109,15/1/4,Test18,901.00
46110,15/4/15,Test78,-467.00
46111,15/6/24,Test40,710.00
46112,15/10/25,Test57,-506.00
46113,15/2/21,Test91,457.99
46114,15/6/26,Test41,310.00
46115,15/9/1,Test91,764.00
46116,15/6/19,Test37,-259.99
46117,15/3/2,Test4,207.00
46118,15/6/18,Test18,-289.00
46119,15/2/29,Test4,-63.00
46120,15/3/30,Test19,194.00
46121,15/1/1,Test81,561.00
46122,15/5/20,Test57,365.00
46123,15/2/4,Test56,-839.00
46124,15/12/28,Test79,924.99
46125,15/1/18,Test70,-726.00
46126,15/6/10,Test32,741.00
46127,15/10/5,Test76,634.00
46128,15/4/12,Test83,779.00
46129,15/5/23,Test68,344.00
46130,15/1/29,Test85,-961.00
46131,15/12/26,Test54,210.00
46132,15/8/14,Test43,-703.00
46133,15/11/17,Test37,-214.00
46134,15/11/15,Test86,748.00
46135,15/2/25,Test12,99.00
46136,15/10/1,Test91,994.00
46137,15/8/30,Test6,-724.00
46138,15/9/10,Test1,606.99
46139,15/11/10,Test95,-559.00
46140,15/3/2,Test18,-752.00
46141,15/12/13,Test78,-862.00
46142,15/12/2,Test78,-17.00
46143,15/9/10,Test59,117.99
46144,15/8/1,Test80,893.00
46145,15/6/19,Test49,-60.99
46146,15/1/7,Test95,-433.99
46147,15/1/1,Test7,990.00
46148,15/8/11,Test94,680.99
46149,15/6/29,Test43,-231.00
46150,15/3/12,Test58,-901.00
46151,15/3/9,Test74,846.00
46152,15/4/11,Test80,93.00
46153,15/5/5,Test98,654.00
46154,15/2/9,Test95,72.00
46155,15/2/21,Test22,-899.00
46156,15/2/28,Test94,893.00
46157,15/4/22,Test48,170.00
46158,15/10/10,Test19,403.00
46159,15/6/21,Test2,299.00
46160,15/12/12,Test32,-475.00
46161,15/5/12,Test35,-835.00
46162,15/9/3,Test63,-196.00
46163,15/8/17,Test36,-53.00
46164,15/6/26,Test30,547.00
46165,15/4/29,Test7,-289.00
46166,15/8/25,Test11,439.00
46167,15/8/6,Test69,992.00
46168,15/6/29,Test42,-533.00
46169,15/6/23,Test55,348.00
46170,15/4/4,Test82,265.99
46171,15/8/23,Test82,-589.00
46172,15/2/17,Test88,293.00
46173,15/9/11,Test77,-315.00
46174,15/5/10,Test30,-254.00
46175,15/10/22,Test12,107.00
46176,15/1/23,Test16,-759.99
46177,15/2/24,Test2,814.00
46178,15/1/15,Test33,-213.99
46179,15/10/6,Test63,840.00
46180,15/5/3,Test28,262.00
46181,15/11/15,Test14,-200.00
46182,15/9/22,Test8,160.00
46183,15/4/12,Test48,134.00
46184,15/11/17,Test40,938.00
46185,15/7/15,Test22,-618.00
46186,15/11/23,Test74,585.00
46187,15/9/22,Test86,394.00
46188,15/2/20,Test86,140.99
46189,15/4/9,Test45,-784.00
46190,15/10/23,Test32,-806.00
46191,15/8/8,Test93,722.99
46192,15/7/21,Test99,-248.00
46193,15/9/1,Test27,536.00
46194,15/4/24,Test46,913.00
46195,15/4/30,Test2,-338.99
46196,15/8/4,Test79,394.00
46197,15/12/13,Test99,-987.00
46198,15/2/3,Test13,978.00
46199,15/7/10,Test48,-806.00
46200,15/7/24,Test55,264.00
46201,15/10/11,Test4,169.00
46202,15/9/24,Test60,-400.00
46203,15/2/30,Test66,461.99
46204,15/2/4,Test67,-760.99
46205,15/5/25,Test60,518.00
46206,15/11/14,Test76,-944.00
46207,15/2/6,Test2,371.00
46208,15/9/30,Test52,727.99
46209,15/9/20,Test67,-526.99
46210,15/7/5,Test11,-975.00
46211,15/8/20,Test9,826.00
46212,15/7/24,Test21,-85.00
46213,15/5/19,Test12,179.00
46214,15/7/22,Test44,78.00
46215,15/3/2,Test12,45.00
46216,15/8/8,Test63,-261.99
46217,15/1/2,Test31,754.00
46218,15/11/21,Test67,658.99
46219,15/1/17,Test99,-885.00
46220,15/1/25,Test20,-489.00
46221,15/8/15,Test37,312.99
46222,15/11/4,Test19,-156.00
46223,15/12/9,Test65,-901.00
46224,15/11/22,Test24,-963.00
46225,15/10/30,Test31,-547.00
46226,15/4/25,Test84,475.00
46227,15/2/31,Test37,744.00
46228,15/1/19,Test80,258.00
46229,15/12/11,Test28,368.99
46230,15/4/22,Test32,591.00
46231,15/3/11,Test47,871.00
46232,15/1/6,Test60,-617.00
46233,15/8/15,Test87,760.00
46234,15/2/31,Test12,247.00
46235,15/4/18,Test24,426.00
46236,15/2/23,Test82,-252.00
46237,15/6/18,Test91,-77.00
46238,15/2/5,Test55,920.99
46239,15/7/16,Test93,-62.00
46240,15/2/18,Test39,-14.00
46241,15/5/29,Test16,-821.00
46242,15/8/24,Test60,-76.00
46243,15/9/23,Test3,-342.00
46244,15/8/4,Test60,-801.00
46245,15/3/9,Test72,-74.00
46246,15/4/21,Test73,-43.99
46247,15/7/31,Test67,79.00
46248,15/8/13,Test33,468.00
46249,15/4/21,Test5,-405.00
46250,15/9/13,Test49,-714.00
46251,15/4/31,Test20,151.00
46252,15/1/9,Test77,966.00
46253,15/9/7,Test85,167.99
46254,15/8/29,Test19,-142.00
46255,15/5/6,Test88,295.00
46256,15/2/29,Test41,775.99
46257,15/7/10,Test72,693.00
46258,15/8/5,Test19,-42.00
46259,15/5/27,Test57,940.00
46260,15/5/1,Test58,510.99
46261,15/10/13,Test27,-742.99
46262,15/12/6,Test14,270.00
46263,15/2/24,Test17,26.99
46264,15/3/23,Test7,298.99
46265,15/6/14,Test83,-968.00
46266,15/6/23,Test46,-546.00
46267,15/6/31,Test70,828.00
46268,15/1/5,Test12,417.00
46269,15/6/7,Test3,210.00
46270,15/4/7,Test57,-250.99
46271,15/4/28,Test7,887.99
46272,15/7/12,Test16,270.00
46273,15/12/2,Test32,-386.00
46274,15/7/17,Test50,563.00
46275,15/8/17,Test71,-642.99
46276,15/10/17,Test63,-896.00
46277,15/8/22,Test81,-740.00
46278,15/10/27,Test59,969.00
46279,15/5/12,Test18,-993.00
46280,15/3/24,Test94,783.00
46281,15/10/15,Test53,232.00
46282,15/8/26,Test55,839.00
46283,15/7/14,Test37,426.00
46284,15/8/28,Test43,-674.00
46285,15/4/9,Test49,-865.00
46286,15/10/11,Test87,-813.00
46287,15/12/5,Test78,-888.00
46288,15/9/3,Test52,-332.00
46289,15/3/22,Test24,-21.00
46290,15/3/16,Test42,-565.00
46291,15/7/28,Test75,-509.00
46292,15/7/6,Test57,-339.00
46293,15/2/2,Test53,801.00
46294,15/3/22,Test66,-778.00
46295,15/6/1,Test43,465.99
46296,15/8/14,Test18,920.00
46297,15/8/7,Test58,363.00
46298,15/5/15,Test52,520.99
46299,15/9/30,Test12,-41.00
46300,15/4/26,Test94,-232.00
46301,15/1/17,Test2,265.99
46302,15/9/8,Test93,-835.00
46303,15/11/8,Test26,128.00
46304,15/5/23,Test31,-143.00
46305,15/12/18,Test25,502.00
46306,15/3/3,Test2,-583.00
46307,15/11/13,Test48,555.00
46308,15/11/28,Test66,-738.00
46309,15/1/1,Test13,-913.99
46310,15/7/16,Test88,406.99
46311,15/1/22,Test1,672.99
46312,15/4/26,Test24,919.99
46313,15/1/31,Test27,-156.00
46314,15/4/16,Test6,-581.00
46315,15/5/1,Test77,531.00
46316,15/2/10,Test84,979.00
46317,15/9/4,Test23,-149.00
46318,15/10/16,Test29,-282.00
46319,15/7/12,Test22,-701.00
46320,15/10/21,Test69,-969.00
46321,15/7/23,Test64,-65.00
46322,15/4/21,Test78,-178.99
46323,15/12/6,Test49,-68.00
46324,15/8/13,Test62,9.00
46325,15/1/9,Test92,-915.00
46326,15/5/18,Test5,110.00
46327,15/4/19,Test17,534.00
46328,15/11/24,Test71,-408.00
46329,15/9/12,Test26,163.00
46330,15/5/9,Test82,352.00
46331,15/8/19,Test31,655.00
46332,15/5/4,Test61,-798.99
46333,15/4/31,Test74,239.00
46334,15/5/20,Test58,815.00
46335,15/9/21,Test78,-915.00
46336,15/7/30,Test95,616.00
46337,15/8/16,Test43,151.00
46338,15/3/9,Test1,-121.00
46339,15/2/27,Test85,-574.99
46340,15/4/16,Test69,760.00
46341,15/3/17,Test57,-190.00
46342,15/5/3,Test29,-544.00
46343,15/11/14,Test86,218.00
46344,15/10/20,Test14,185.00
46345,15/2/10,Test79,-462.00
46346,15/5/13,Test44,455.00
46347,15/5/18,Test77,723.00
46348,15/8/23,Test71,457.00
46349,15/3/11,Test47,328.99
46350,15/3/25,Test77,883.99
46351,15/12/8,Test46,-475.99
46352,15/6/27,Test32,277.00
46353,15/9/1,Test41,658.00
46354,15/5/13,Test91,-292.00
46355,15/9/22,Test96,60.00
46356,15/12/19,Test70,959.00
46357,15/6/22,Test11,82.00
46358,15/2/17,Test76,-859.00
46359,15/9/3,Test25,87.99
46360,15/2/16,Test32,11.99
46361,15/12/29,Test7,994.00
46362,15/12/28,Test5,-842.00
46363,15/1/27,Test8,-668.00
46364,15/11/10,Test78,-543.00
46365,15/7/13,Test60,741.00
46366,15/1/21,Test67,-801.00
46367,15/4/15,Test70,-247.00
46368,15/11/5,Test40,765.00
46369,15/10/10,Test37,-686.00
46370,15/3/14,Test93,62.00
46371,15/6/17,Test20,-688.00
46372,15/9/19,Test17,691.00
46373,15/2/14,Test11,-701.00
46374,15/6/25,Test65,-12.00
46375,15/5/28,Test47,972.99
46376,15/1/18,Test18,-519.00
46377,15/7/21,Test6,406.99
46378,15/3/21,Test58,-442.00
46379,15/1/16,Test58,-614.00
46380,15/8/29,Test45,711.00
46381,15/1/23,Test8,-793.00
46382,15/3/3,Test94,-62.99
46383,15/12/23,Test73,553.99
46384,15/10/2,Test57,-24.00
46385,15/6/9,Test96,-39.00
46386,15/8/14,Test68,723.00
46387,15/6/4,Test43,185.00
46388,15/6/3,Test97,308.00
46389,15/3/25,Test98,578.00
46390,15/1/24,Test31,-336.00
46391,15/7/19,Test95,823.00
46392,15/3/28,Test1,-85.00
46393,15/7/19,Test62,-350.00
46394,15/9/27,Test79,850.99
46395,15/8/23,Test21,-450.00
46396,15/8/7,Test32,818.00
46397,15/6/6,Test84,-60.00
46398,15/7/31,Test62,260.00
46399,15/9/1,Test92,-154.00
46400,15/1/7,Test51,262.00
46401,15/6/3,Test76,442.00
46402,15/6/20,Test76,800.99
46403,15/6/4,Test88,307.99
46404,15/2/3,Test38,425.00
46405,15/1/18,Test8,609.99
46406,15/1/3,Test69,490.00
46407,15/9/15,Test44,476.00
46408,15/12/25,Test4,-857.00
46409,15/12/30,Test73,309.99
46410,15/7/19,Test96,940.00
46411,15/2/9,Test37,-946.00
46412,15/2/9,Test30,-876.00
46413,15/10/8,Test4,667.00
46414,15/1/19,Test22,600.00
46415,15/12/24,Test33,762.00
46416,15/12/2,Test16,163.99
46417,15/3/22,Test27,88.99
46418,15/7/20,Test64,724.99
46419,15/12/12,Test60,-304.00
46420,15/12/20,Test81,859.00
46421,15/10/20,Test37,916.00
46422,15/5/30,Test51,-31.00
46423,15/9/16,Test52,-503.00
46424,15/12/1,Test72,-110.00
46425,15/4/6,Test85,957.00
